date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL,O3_OBREGON,PM10_OBREGON,O3_AZCAPOTZALCO,PM10_AZCAPOTZALCO,O3_BENITOJUAREZ,PM10_BENITOJUAREZ,O3_COYOACAN,PM10_COYOACAN,O3_CUAJIMALPA,PM10_CUAJIMALPA,O3_CUAUHTEMOC,PM10_CUAUHTEMOC,O3_IZTACALCO,PM10_IZTACALCO,O3_IZTAPALAPA,PM10_IZTAPALAPA,O3_MIGUELHIDALGO,PM10_MIGUELHIDALGO,O3_MILPAALTA,PM10_MILPAALTA,O3_TLALPAN,PM10_TLALPAN,O3_VENUSTIANO,PM10_VENUSTIANO,O3_XOCHIMILCO,PM10_XOCHIMILCO,O3_TOTAL_avg,PM10_TOTAL_avg
29/06/2014,0.4000096,,6.997183634,,0.479138318,,0.328688418,,0.501947557,,7.510989517,,1.631633772,,6.660723252,0.075669812,1.039462368,0.008079785,0.410027636,,7.683041606,,4.350127241,,0.829662079,,3.692194995,,2.340478815,0.034566017,0.480846675,,2.410677935,0.033818454,23.625,28.04761905,22.45833333,30,,,24.97916667,0,25.54166667,18.84782609,24.25,30.25,29,24,25.75,35.71428571,,,,,23.75,19.52173913,23.16666667,33.30434783,26.91666667,26.375,24.94375,24.60608178
30/06/2014,0.666682667,,5.497787141,,0.958276635,,1.479097882,0.048543269,,,5.821016875,,3.435018468,,9.478721551,0.113504719,2.297758919,,2.050138179,,9.329407665,,1.450042414,,2.488986236,0.040843656,1.919941397,,3.978813986,,3.606350061,,3.195549821,0.027029619,7.666666667,11.94444444,6.125,18,,,11.08333333,0,6.333333333,11.76086957,5.888888889,12.38888889,11.36363636,11.04545455,13.58333333,13,,,,,11.91666667,12,7.958333333,14.52173913,15.86363636,11,9.778282827,11.56613966
01/07/2014,0.666682667,,8.496580126,,0.239569159,,1.643442091,0.024271635,0.501947557,,10.13983585,,3.692644853,,5.635996598,,1.422422188,0.024239354,1.230082908,,9.329407665,,2.900084827,,2.21243221,0.040843656,3.839882795,,3.744766104,,6.731853448,,3.531923487,0.03582996,16.08695652,74.81818182,11.08333333,83.29166667,,,16.875,0,15.58333333,66.41666667,12.82608696,71.66666667,15.20833333,52.16666667,21.41666667,60.125,,,,,16.1875,53.5,15.25,73.95833333,24.54166667,53.20833333,16.50588768,58.91515152
02/07/2014,0.4000096,,6.747284218,,,,0.657376836,0.024271635,0.501947557,,9.200962158,,4.122022161,0.050731032,6.148359925,,2.133633282,0.016159569,2.050138179,,6.311069891,,1.450042414,,2.21243221,,3.987570595,0.021811686,5.851197038,0.034566017,3.606350061,,3.363736654,0.039601535,29.125,55.70833333,26.25,75.58333333,,,27.04166667,0,34.89583333,47.89583333,,67.72727273,31,65.16666667,35.5,77.75,,,,,35.25,58.13043478,30.20833333,86.04166667,46.16666667,69.5,32.82638889,60.35035408
03/07/2014,0.666682667,,6.247485387,,0.958276635,,3.779916809,0.048543269,1.50584267,,5.445467399,,4.293773084,0.038048274,5.635996598,0.037834906,1.313005097,0.016159569,1.230082908,,7.13425292,0.040524697,2.900084827,,2.765540262,0.081687311,3.101443796,0.065435059,3.510718223,0.034566017,8.174393472,,3.341311743,0.037715748,24,,20.20833333,48.33333333,,,21.45833333,0,28.125,32.39583333,,43.25,23.25,42.875,26,54.25,,,,,31.0625,48.95652174,21.39583333,59.83333333,33.25,48.31818182,25.41666667,42.02357817
04/07/2014,0.266673067,,4.248290063,,0.239569159,,1.643442091,0.048543269,0.501947557,,5.633242137,0.13866019,4.036146699,,9.222539887,,2.133633282,0.016159569,0.820055272,,9.603802008,,2.175063621,0.107076787,2.21243221,,2.658380397,,3.978813986,,3.125503386,,3.128275088,0.037464309,35.875,39.43478261,26.54166667,41.16666667,,,33.9375,0,38.89583333,32.16666667,27.20833333,36.875,27.20833333,40.04166667,31.79166667,51.25,,,,,38.83333333,39.29166667,25.6875,51.20833333,35.875,56.91666667,32.18541667,38.83514493
05/07/2014,1.866711468,,5.497787141,,0.958276635,,0.986065255,0.024271635,,,6.008791613,,1.975135619,,3.842724953,,2.188341828,0.008079785,0.820055272,,11.25016807,0.040524697,2.175063621,,2.765540262,,3.692194995,,1.872383052,0.10369805,5.770160098,,3.016150533,0.035075645,,,16.75,60.69565217,,,26.85416667,5e-324,24.04166667,54.04545455,18.63157895,73.16666667,24.5,45.16666667,27.54166667,58.625,,,,,29.3125,42.30434783,21.89583333,68.375,35.54166667,42.1,25.00767544,49.38653199
06/07/2014,,,5.247887725,,0.718707476,,2.629507345,,,,9.01318742,,3.091516621,,7.429268243,,2.79013583,,1.640110543,,12.0733511,,2.900084827,,0.829662079,,2.806068196,,3.276670341,,1.442540024,,3.341311743,0.033818454,13.66666667,15.52380952,12.375,25.52631579,,,12.20833333,0,16.75,11.47826087,11.54166667,18.8,11.83333333,17.17391304,11.58333333,24.15789474,,,,,14,16.125,11.66666667,25.73913043,13.73913043,19.52941176,12.93641304,17.40537361
07/07/2014,1.200028801,,6.497384803,,0.718707476,,1.8077863,0.024271635,,,11.07870954,,4.723150393,0.012682758,4.35508828,,2.571301648,,2.050138179,,8.506224636,0.040524697,3.625106034,,3.595202341,,1.919941397,,8.659771616,0.034566017,6.010583435,,3.991634163,0.037464309,16.66666667,33.375,15.45833333,35.43478261,,,20.33333333,0,15.1875,25.39130435,17.33333333,,17.40909091,21.29166667,19.58333333,29.95833333,,,,,21.3125,20,14.875,34.08333333,23.56521739,16.9,18.17243083,24.04826892
08/07/2014,1.066692267,,5.997585972,,,,0.328688418,,,,4.318818972,,3.692644853,0.012682758,5.635996598,,2.461884556,0.024239354,1.640110543,,12.0733511,,2.175063621,,3.318648315,0.040843656,3.839882795,,1.872383052,,7.693546797,0.035507594,3.318886832,0.04475602,17.09090909,17.95454545,13.91666667,28.08333333,,,19.69444444,0,21.45652174,21.97916667,15.70833333,24.58333333,21.04545455,18.52380952,22.29166667,21.26086957,,,,,18.58333333,18.94117647,15.58333333,,27.91666667,14.10526316,19.32873298,18.3812775
09/07/2014,0.533346134,,7.74688188,,0.479138318,,2.136474718,0.048543269,,,9.200962158,,3.864395776,0.012682758,5.123633271,,1.586547825,,1.230082908,0.121112159,13.71971715,0.040524697,2.175063621,0.107076787,2.488986236,,3.101443796,,3.744766104,0.069132033,5.770160098,,3.576773309,0.037212871,28.90909091,13.68421053,26.59090909,,,,27.50757576,5e-324,27.54545455,13.59090909,24.77272727,17.52380952,25.27272727,14.95652174,25.61904762,19.80952381,,,,,27.3125,8.875,22.61904762,17.05882353,36.42857143,12.86363636,27.25776515,13.15138162
10/07/2014,0.266673067,,5.247887725,,0.718707476,,4.108605227,0.048543269,,,8.262088468,,5.06665224,0.038048274,8.71017656,,2.680718739,0.008079785,0.820055272,,11.79895675,0.040524697,1.450042414,,4.148310393,,4.873697394,0.021811686,2.808574578,,7.212700122,,4.193458362,0.040104412,32.1,28,12.76923077,27.5,,,29.60416667,5e-324,31.625,21.4,17.65217391,,25.20833333,20.16666667,25.125,35.7826087,,,,,32.29166667,12.85714286,23.14583333,25.0625,34.875,20.6875,26.43964047,21.27293536
11/07/2014,0.933355734,,6.997183634,,0.239569159,,1.8077863,0.048543269,,,7.135440041,,5.06665224,,3.842724953,,2.626010193,0.016159569,0.820055272,,7.683041606,,2.175063621,,2.21243221,0.081687311,3.839882795,,5.851197038,,,,3.352524198,0.047018965,29.59090909,76.19047619,29.05,75.125,,,34.38888889,5e-324,35.91666667,61.33333333,23.82608696,,33.5,56.79166667,37.08333333,75.54166667,,,,,39,61.29166667,27.95238095,,39.04166667,55.79166667,32.93499326,57.75818452
12/07/2014,0.666682667,,7.74688188,,1.197845794,,2.629507345,0.024271635,,,8.637637944,,3.606769391,0.012682758,9.222539887,,1.805382008,0.008079785,1.230082908,,18.38442099,0.12157409,2.900084827,0.107076787,2.765540262,,4.135258395,,4.915005512,,0.240423337,,3.901934519,0.037590028,,24.76190476,23.27272727,30.91666667,,,28.20454545,0,31.34090909,21.7826087,17.95454545,31.6,24.81818182,24.95833333,23.36363636,33.79166667,,,,,28.27083333,20.0952381,22.61363636,39.625,28.86363636,25.58333333,25.41140572,25.31147516
13/07/2014,0.666682667,,7.247083049,,0.479138318,,1.643442091,0.048543269,0.501947557,,9.764286371,,3.177392082,0.025365516,8.966358224,,2.407176011,0.016159569,0.410027636,,10.42698504,0.040524697,6.525190862,,3.595202341,0.040843656,3.987570595,,5.851197038,0.034566017,0.480846675,,3.700110319,0.043750267,39.625,22.20833333,36.54166667,24.66666667,,,38.45833333,5e-324,45.04166667,18.0625,31.41666667,,34.59090909,20.95652174,31.875,25.45833333,,,,,43.83333333,16.43478261,32.375,26,45.04166667,21.39130435,37.87992424,19.46427134
14/07/2014,0.666682667,,7.996781296,,,,1.643442091,0.048543269,,,9.200962158,,4.637274931,,4.098906617,,1.914799099,,0.410027636,,12.62213978,,5.075148448,0.321230361,2.488986236,,2.067629197,,4.68095763,0.034566017,3.606350061,,3.509498576,0.041487322,32.375,30.95652174,25.95833333,37.75,,,29.60416667,5e-324,35.6875,29.52083333,25.52173913,,25.77272727,27.25,19.75,34.41666667,,,,,34,25.91666667,24.22916667,41.86363636,37.60869565,28.20833333,29.05073287,28.43140646
15/07/2014,0.533346134,,5.497787141,,0.239569159,,1.972130509,0.024271635,,,4.694368448,,4.379648546,0.012682758,6.660723252,,1.805382008,,0.410027636,,14.26850584,0.202623484,2.900084827,,3.871756367,0.081687311,3.101443796,,3.744766104,0.138264067,5.048890086,,3.39737402,0.039350097,25.58333333,31.7826087,22.04166667,45.30434783,,,23.6875,0,32.125,26.9375,24.31818182,,20.20833333,28.45833333,20.30434783,38.13043478,,,,,27.5,25.39130435,23.32608696,50.19047619,36.6,28.95,25.56944499,30.57166724
16/07/2014,0.666682667,,5.247887725,,0.718707476,,2.465163136,0.072814904,,,7.323214779,,3.692644853,0.025365516,12.04053819,,2.243050373,,1.230082908,,8.231830293,0.081049394,2.900084827,,2.21243221,,3.544507195,,3.978813986,,4.568043411,,3.576773309,0.038092905,15.77272727,,14.52173913,34.26086957,,,18.0625,0,15.04166667,18.29166667,14.45833333,,17.875,26.04166667,18,31.83333333,,,,,17.02083333,21.45,16.15,,24.5,18.76190476,17.14027997,21.51992014
17/07/2014,1.200028801,,2.998792986,,0.239569159,,1.972130509,0.024271635,1.003895113,,7.698764254,,3.606769391,0.012682758,5.379814934,,2.516593102,,3.280221087,,8.780618979,0.040524697,4.350127241,,1.935878183,0.040843656,3.249131596,0.021811686,3.04262246,0.034566017,0.240423337,,3.083425266,0.040104412,12.59090909,27.625,17.95454545,41.83333333,,,15.85416667,0,16.79166667,22.58333333,14.66666667,,15.30434783,29.18181818,14.60869565,38.81818182,,,,,15.64583333,22.52173913,15.39583333,,17.22727273,23.36842105,15.60399374,25.74147835
18/07/2014,0.933355734,,6.997183634,,0.239569159,,1.972130509,0.024271635,0.501947557,,6.384341089,,4.551399469,0.012682758,6.148359925,,2.352467465,,1.230082908,,9.603802008,0.040524697,1.450042414,,2.21243221,,2.510692597,0.021811686,4.915005512,0.069132033,,,3.240399643,0.034572769,12.95833333,27.72727273,11,34.30434783,,,15.58333333,5e-324,13.27083333,22.14583333,11.04347826,30.0952381,13.91666667,24.30434783,13.8,31.17391304,,,,,15.4375,20.45,11.625,,29.75,24.75,14.83851449,23.88343921
19/07/2014,0.533346134,,5.247887725,,0.958276635,,1.150409464,,2.007790226,,5.445467399,0.027732038,2.404512927,,5.123633271,,1.094170914,0.008079785,0.820055272,,6.311069891,0.040524697,1.450042414,,4.701418446,,2.658380397,,7.72358009,0.034566017,1.202116687,,2.657351957,0.036332837,27.45833333,18.27272727,30.16666667,32,,,27.52083333,5e-324,30.29166667,14.7173913,27.70833333,25.45833333,27.54166667,25.33333333,28.875,32.625,,,,,30.1875,21.73333333,27.75,,36.91304348,19.42105263,29.44130435,21.06235235
20/07/2014,0.533346134,,4.498189479,,0.479138318,,3.286884182,0.097086539,1.003895113,,6.947665303,,3.520893929,0.012682758,9.222539887,,1.695964917,0.008079785,0.410027636,,8.231830293,,2.900084827,,1.106216105,,3.396819396,,4.68095763,0.034566017,,,3.061000355,0.029795441,35.41666667,19.91666667,,,,,33.52083333,0,35.89583333,15.66666667,29.65217391,33.9047619,31.86956522,20.5,29.25,29.75,,,,,39.14583333,16.90909091,25.875,,43.45833333,23.73913043,33.78713768,20.04828957
21/07/2014,0.666682667,,6.247485387,,0.718707476,,2.465163136,0.024271635,0.501947557,,9.764286371,,4.980776778,0.012682758,6.916904916,,2.078924736,0.008079785,,,10.42698504,0.040524697,1.450042414,0.107076787,3.595202341,0.081687311,4.578321794,0.021811686,4.446909749,,,,3.666472953,0.03432133,29.5,24.58333333,,,,,29.25,5e-324,32.39583333,26.66666667,23.65217391,28.91666667,26.6,29.08695652,27.20833333,30.45833333,,,,,33.375,22.58333333,21.65217391,,44.86956522,27.33333333,29.83367552,23.7035779
22/07/2014,0.933355734,,6.747284218,,0.718707476,,3.451228391,0.097086539,,,6.384341089,,5.410154086,0.012682758,9.478721551,,2.297758919,,0.410027636,,7.683041606,,2.175063621,,2.21243221,,3.544507195,,5.851197038,0.069132033,,,3.621623131,0.041110165,32.66666667,29.375,24.58333333,41.54166667,,,32,0,36.0625,25.22916667,24.52380952,36.95238095,25.83333333,36.375,25.125,38.70833333,,,,,37.83333333,26.625,21.86956522,,46.54545455,26.58333333,30.7042996,29.04332011
23/07/2014,0.4000096,,4.99798831,,0.479138318,,2.793851554,0.072814904,1.50584267,,7.135440041,,4.637274931,0.012682758,6.660723252,,2.626010193,0.016159569,,,7.408647263,,2.900084827,0.107076787,4.424864419,0.040843656,3.987570595,0.021811686,5.617149156,0.069132033,0.240423337,,3.475861209,0.040607288,25.47826087,24.41666667,19.7826087,36.20833333,,,25.20833333,5e-324,29.83333333,19.29166667,19.54166667,31.04347826,21.66666667,28.58333333,18.54166667,34.08333333,,,,,29.35416667,22.83333333,18.9,,37.41666667,26.95,24.57233696,24.82334944
24/07/2014,0.933355734,,5.497787141,,0.958276635,,3.122539973,0.024271635,1.003895113,,6.759890565,0.055464076,3.435018468,0.012682758,5.123633271,,2.516593102,,,,9.603802008,,0.725021207,,3.042094288,0.040843656,2.067629197,,7.021436445,,,,3.217974732,0.038972939,26.86363636,25.125,27.19047619,35.52173913,,,26.45833333,0,32.125,21.33333333,23.41666667,34.45833333,24.91666667,24.875,27.39130435,31.79166667,,,,,28.33333333,21.2173913,20.20833333,,33.43478261,19.2173913,27.03385328,23.72665056
25/07/2014,0.4000096,,5.997585972,,0.958276635,,1.643442091,0.024271635,0.501947557,,5.633242137,0.055464076,3.177392082,0.012682758,5.892178261,,1.860090554,0.016159569,,,12.0733511,0.040524697,2.175063621,,1.106216105,,1.772253598,,4.915005512,0.034566017,,,2.803113878,0.036081399,33.69565217,33.66666667,27.54166667,47.75,,,33.77083333,0,36.72916667,30.52083333,27.20833333,46.08333333,29.70833333,31.58333333,34.59090909,45.16666667,,,,,37.75,30.08333333,26.52083333,,39.29166667,27.875,32.68073946,32.52546296
26/07/2014,1.066692267,,5.997585972,,0.958276635,,2.465163136,0.024271635,,,8.262088468,,2.833890236,0.025365516,8.453994897,,2.79013583,0.008079785,1.640110543,,10.42698504,0.040524697,0.725021207,,1.106216105,,4.726009594,,4.212861867,0.069132033,1.202116687,,3.520711031,0.03142979,41.20833333,33.625,36.91666667,45.54166667,,,43.16666667,5e-324,42.4375,29.20833333,36.41666667,39.17391304,39.125,34.625,40.66666667,46.39130435,,,,,44.5625,29.25,37,,45.33333333,36.34782609,40.68333333,32.68478261
27/07/2014,0.4000096,,5.997585972,,0.239569159,,1.479097882,0.072814904,1.003895113,,9.576511634,0.027732038,3.692644853,0.012682758,8.453994897,,2.844844376,,0.820055272,,9.055013322,0.040524697,1.450042414,,1.382770131,,2.953755996,,4.212861867,,2.404233374,,3.453436298,0.039475816,31.79166667,32,29.20833333,42.33333333,,,29.64583333,5e-324,37.375,28.10416667,26.66666667,43.69565217,25.47826087,37.41666667,25.41666667,38.33333333,,,,,35,28.125,27.47916667,,42.29166667,32.125,31.03532609,31.34812802
28/07/2014,1.866711468,,4.99798831,,1.197845794,0.035381442,2.136474718,0.024271635,0.501947557,,10.70316006,,3.520893929,0.025365516,4.35508828,0.037834906,1.641256371,,1.640110543,,7.95743595,0.081049394,2.175063621,,4.148310393,,3.544507195,,5.617149156,,5.289313423,,3.576773309,0.038721501,27.60869565,27.95454545,24.41666667,43.08333333,,,27.70833333,0,31.83333333,28.0625,23.91304348,39.5,26.95454545,33.70833333,26.04166667,34.20833333,,,,,31.125,35.35,22.75,,42.09090909,29.22727273,28.44421937,30.12159091
29/07/2014,0.4000096,,7.496982465,,0.239569159,,1.314753673,0.048543269,1.003895113,,6.008791613,,4.637274931,0.025365516,4.867451607,,1.750673462,0.008079785,0.820055272,,8.780618979,0.12157409,5.800169655,,1.935878183,,3.839882795,0.065435059,6.319292801,0.034566017,4.087196736,0.035507594,3.363736654,0.040104412,31.20833333,30.79166667,29.375,40,,,33.16666667,5e-324,36.16666667,27.6875,29.18181818,35.79166667,30.08333333,26.375,32.08333333,35.2173913,,,,,34.875,,28.32608696,,42,23.63636364,32.64662385,27.43744853
30/07/2014,0.8000192,,8.746479542,,1.197845794,,2.300818927,0.024271635,0.501947557,,5.821016875,,4.723150393,0.025365516,3.58654329,,1.969507645,,1.230082908,,7.95743595,0.081049394,1.450042414,,3.318648315,,2.806068196,0.043623372,4.212861867,,7.212700122,,3.475861209,0.037715748,33.125,32.79166667,29.65217391,33.58333333,,,36.125,0,38.875,24.60416667,28.58333333,36.33333333,30.45833333,28.29166667,31.20833333,36.5,,,,,35.42857143,,29.11363636,,37.41666667,29.625,32.99860484,27.71614583
31/07/2014,1.333365334,,7.996781296,,0.718707476,,3.122539973,0.048543269,0.501947557,,5.445467399,,3.864395776,0.012682758,4.611269944,,2.461884556,0.008079785,1.640110543,,10.15259069,0.12157409,0.725021207,,3.318648315,0.040843656,3.396819396,0.021811686,6.553340682,0.034566017,6.010583435,,3.72253523,0.038972939,34.57142857,39.33333333,26.81818182,55.625,,,35.47916667,0,34.5,37.70833333,25.83333333,43.83333333,26.75,40.20833333,29.13043478,44.625,,,,,39.95652174,,24.39583333,,40.5,39.54166667,31.79349002,37.609375
01/08/2014,0.666682667,,5.497787141,,,,1.8077863,0.024271635,,,7.323214779,,3.692644853,0.012682758,5.635996598,,1.805382008,0.008079785,0.410027636,,9.878196351,0.040524697,2.175063621,,2.21243221,,4.578321794,0.021811686,5.617149156,,6.731853448,0.035507594,3.431011387,0.041738761,22.78947368,60.91666667,18.375,78.79166667,,,20.29166667,5e-324,25.125,45.95833333,20.68421053,84.79166667,19.875,67.625,25.41666667,82.875,,,,,23.3125,54.29166667,20.08333333,90.95833333,27.04761905,58.59090909,22.30004699,62.47992424
02/08/2014,1.333365334,,5.747686556,,0.479138318,,2.300818927,0.024271635,0.501947557,,7.698764254,0.027732038,3.005641159,0.012682758,6.148359925,,0.437668366,,0.410027636,,8.231830293,0.081049394,2.900084827,,2.488986236,,1.329190198,,3.276670341,,0.480846675,,2.545227401,0.038470063,37.20833333,39.83333333,31.16666667,56.58333333,,,29.20833333,0,40.36956522,42.89130435,,56.16666667,32.66666667,53.45833333,33.83333333,69.125,,,,,41.29166667,41.54166667,30.35416667,68.70833333,42.45833333,60.875,35.39522947,48.9182971
03/08/2014,0.666682667,,5.747686556,,1.916553271,,1.314753673,0.024271635,,,9.388736896,,3.349143006,0.025365516,7.429268243,,1.860090554,0.016159569,2.050138179,,11.79895675,0.040524697,3.625106034,,0.829662079,,2.215316997,0.021811686,4.212861867,0.069132033,,,3.195549821,0.028538249,20.66666667,,19.79166667,43.75,,,19.66666667,0,26.83333333,24.875,,32.72727273,20.04166667,32.54166667,25.5,36.83333333,,,,,26.14583333,37.55,18.14583333,45.17391304,30.65217391,53.5,23.04931562,34.10568731
04/08/2014,1.333365334,,7.496982465,,1.197845794,,2.300818927,0.024271635,0.501947557,,6.008791613,,3.177392082,0.012682758,7.173086579,,2.078924736,0.016159569,0.820055272,,8.780618979,0.12157409,,,3.871756367,0.040843656,4.873697394,0.021811686,3.276670341,,1.923386699,,3.341311743,0.03582996,34.34782609,53.875,30.15,50.85,,,31.6875,0,37.79166667,49.625,27.04347826,54.20833333,30.95833333,54.25,34.20833333,58.95833333,,,,,33.79166667,57.16666667,30.66666667,73.83333333,36.33333333,66.79166667,32.69788044,51.95583333
05/08/2014,1.066692267,,8.496580126,,1.437414953,,2.136474718,0.024271635,,,6.008791613,,3.520893929,,3.330361626,,2.133633282,0.008079785,0.820055272,,8.231830293,0.040524697,2.900084827,,2.488986236,0.122530967,2.953755996,0.065435059,3.510718223,,2.163810037,,3.083425266,0.037464309,,18,4.666666667,52,,,11.16666667,5e-324,11.79166667,24.08333333,5.173913043,57,6.695652174,27.7826087,12.72727273,41.6,,,,,14.58333333,20.47368421,6.729166667,42.0952381,24.9047619,15.5,10.93767776,29.85348643
06/08/2014,0.666682667,,8.246680711,,1.197845794,,2.629507345,0.024271635,,,7.135440041,,4.723150393,0.012682758,4.098906617,,1.313005097,0.008079785,,,6.036675548,0.040524697,0.725021207,,2.765540262,,3.839882795,,6.553340682,0.069132033,3.846773399,,3.307674376,0.034572769,17.29166667,21.08695652,16.83333333,30.66666667,,,17.5,5e-324,22.35416667,18.5625,16.95833333,29.83333333,16.34782609,23.66666667,13.70833333,29.59090909,,,,,18.625,17.80952381,15.04166667,37.08333333,16.95833333,19.28571429,17.16186594,22.75856037
07/08/2014,0.666682667,,1.999195324,,0.718707476,,0.657376836,,,,6.384341089,,3.950271238,0.012682758,4.867451607,,2.79013583,0.008079785,1.640110543,,7.13425292,,0.725021207,,1.935878183,,2.806068196,,2.574526697,,2.404233374,,2.780688967,0.037087152,25.29166667,29.16666667,21.04166667,34.52380952,,,30.47826087,0,25.72916667,23.8125,23.13636364,,22.70833333,22.04166667,23.83333333,32.70833333,,,,,29.5625,,22.17391304,37.125,34.38095238,19.36842105,25.83361566,24.84329966
08/08/2014,0.266673067,,1.749295908,,0.479138318,,2.136474718,0.024271635,,,6.384341089,,3.950271238,0.025365516,2.817998299,,1.422422188,,2.460165815,,6.585464234,0.081049394,4.350127241,,4.977972472,,2.067629197,,4.446909749,,3.846773399,,2.735839145,0.031178351,11.41666667,22.08333333,11.08333333,39.08333333,,,13.02083333,0,15.60416667,18.70833333,9.708333333,28.45833333,14.16666667,21.08333333,13.91666667,29.625,,,,,15.375,19.44444444,11.72916667,,26.625,16.9047619,14.26458333,21.710097
09/08/2014,0.266673067,,6.497384803,,0.958276635,,1.479097882,,0.501947557,,7.510989517,,3.263267544,0.012682758,4.611269944,,0.930045277,,0.820055272,,8.506224636,0.081049394,0.725021207,,1.106216105,,2.363004797,,10.06405891,0.034566017,0.240423337,,2.836751245,0.030675475,16.45833333,19.04166667,15.58333333,,,,15.79166667,0,18.41666667,15.05,13.81818182,19.77272727,17.08333333,15.2173913,17.18181818,18.66666667,,,,,16.02083333,14.875,12.79166667,21.68181818,24.91666667,16.29166667,16.80625,15.62188186
10/08/2014,0.4000096,,3.748491232,,0.718707476,,2.136474718,,,,7.698764254,,3.177392082,0.012682758,6.660723252,,1.860090554,,0.820055272,,10.15259069,0.040524697,0.725021207,,2.21243221,,2.953755996,,5.383101275,0.034566017,0.240423337,,2.960088255,0.031806947,33.41666667,33.36363636,,,,,34.77083333,0,37.41666667,28.43478261,18.625,38.66666667,26.16666667,30.375,27,43.04166667,,,,,37.8125,18.66666667,24.3125,45.72727273,43.16666667,35.83333333,31.40972222,30.45655834
11/08/2014,0.933355734,,3.248692401,,0.958276635,,1.643442091,0.024271635,0.501947557,,7.323214779,,3.520893929,0.012682758,2.305634972,,2.024216191,0.008079785,1.640110543,,7.13425292,0.081049394,0.725021207,,5.531080524,,2.806068196,0.021811686,3.744766104,,,,2.769476512,0.033189858,18.70833333,38.75,14.16666667,48.25,,,19.72222222,5e-324,27.77083333,36.13043478,12.66666667,,19.70833333,37,22.95833333,53.20833333,,,,,24.6875,44.04166667,17.95833333,,31.08333333,34.54166667,20.94305555,36.49026268
12/08/2014,0.266673067,,1.499396493,,0.479138318,,1.8077863,0.048543269,,,6.572115827,,3.435018468,0.012682758,3.074179962,,2.297758919,,0.410027636,,7.683041606,,0.725021207,,4.701418446,0.163374623,3.101443796,,3.744766104,0.034566017,,,2.62371459,0.031052632,,32.7826087,16.54166667,35.41666667,,,19.27083333,0,23.52083333,28.26315789,12.20833333,39.47826087,18.5,30.20833333,16.25,45.04347826,,,,,22.14583333,31.375,16.04166667,52.30434783,21.75,39.79166667,18.46990741,33.46635202
13/08/2014,0.666682667,,2.498994155,,0.239569159,,2.793851554,,,,5.445467399,,3.177392082,0.012682758,3.330361626,,1.313005097,,0.820055272,,4.390309489,,2.175063621,,1.106216105,,1.919941397,0.021811686,5.149053393,,3.125503386,,2.343403202,0.029418283,,,14.45454545,34.04761905,,,23.86111111,0,27.9375,16.97916667,17.875,25.38095238,22.125,20.16666667,21.20833333,22.86363636,,,,,25.10416667,,17.33333333,,31.42857143,21.47368421,22.36972904,20.13024648
14/08/2014,0.666682667,,1.999195324,,0.239569159,,1.8077863,0.024271635,,,7.323214779,0.083196114,3.692644853,0.038048274,3.074179962,,2.571301648,,1.230082908,,6.859858577,0.040524697,4.350127241,,3.042094288,,3.101443796,0.043623372,3.276670341,,,,2.758264056,0.026275304,27.08333333,24.125,19.66666667,42.29166667,,,27.08333333,5e-324,28.64583333,19.64583333,,34.39130435,23,25.82608696,25.83333333,29.34782609,,,,,26.75,,19.45833333,,34.56521739,18.09090909,25.78733897,24.21482831
15/08/2014,0.4000096,,2.249094739,,0.718707476,,1.150409464,0.048543269,,,6.008791613,0.027732038,3.005641159,0.076096548,3.074179962,,0.984753822,,,,3.56712646,0.12157409,3.625106034,,1.659324157,,2.953755996,,5.383101275,0.034566017,2.885080049,,2.220066192,0.030926913,31.41666667,31.625,22.54166667,40.61904762,,,28.47222222,0,32.72916667,28.47916667,22.29166667,39.45833333,24.5,29,24.91666667,42.75,,,,,30.41666667,25.56521739,17.80952381,,36.30434783,33.19047619,27.13985939,30.07636013
