D_x,Date_x,Date_y,O3,PM10,D_y,Date,Unnamed: 0,date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL,day,month,year,month_and_year,date_woh
,10 27 2014,,,,,10 27 2014,964,2014-10-27,1.8667114677418928,,8.246680711013816,,0.7187074764743087,,5.2590146907288515,0.02427163465070013,1.0038951130385898,,16.89972641220686,,6.183033241532465,0.03804827398211393,10.503448205191264,,4.540809292574737,0.008079784744097145,3.690248722763914,,10.152590694190248,0.04052469680968108,5.075148448092107,,6.084188576659392,0.04084365565877481,8.122828989342848,0.02181168621160614,7.957627971530415,0.06913203334069816,11.780743533213284,,6.536861564184637,,27,10,2014,10 2014,10 27 2014
,10 28 2014,,,,,10 28 2014,965,2014-10-28,1.0666922672810817,,9.496177788440152,,2.395691588247696,,5.2590146907288515,0.04854326930140025,,,12.95645691602526,,6.784161473348122,0.02536551598807596,8.197813233320014,,3.3372212873139637,0.008079784744097145,1.6401105434506285,0.06055607940030736,9.603802008017805,,4.350127241221807,,6.084188576659392,,6.793638791086747,,6.553340682436812,,5.529736760487868,,5.52774056799833,,28,10,2014,10 2014,10 28 2014
,10 29 2014,,,,,10 29 2014,966,2014-10-29,1.4667018675114867,,5.497787140675879,,0.4791383176495391,,5.587703108899404,0.04854326930140025,1.5058426695578846,,15.960852722639814,,7.728791551915581,0.012682757994037978,10.759629868732517,,3.720181107169663,0.008079784744097145,2.0501381793132856,,7.408647263328018,0.08104939361936216,5.800169654962407,,7.466958707718346,0.04084365565877481,5.021385193411943,0.02181168621160614,10.29810678668642,0.03456601667034908,8.895663484263089,,6.043513521604662,,29,10,2014,10 2014,10 29 2014
,10 30 2014,,,,,10 30 2014,967,2014-10-30,2.0000480011520283,,9.995976619410687,,0.7187074764743087,,2.6295073453644253,,,,12.580907440198441,,6.955912396724023,0.012682757994037978,5.892178261448757,,2.7354272846835763,0.008079784744097145,5.7403869020772005,,8.506224635672911,0.04052469680968108,2.1750636206109033,,6.360742602871183,,3.3968193955433734,,7.723580090014813,0.03456601667034908,9.616933496500641,,5.180154447089712,,30,10,2014,10 2014,10 30 2014
,10 31 2014,,,,,10 31 2014,968,2014-10-31,0.6666826670506759,,8.246680711013816,,0.4791383176495391,,,,,,12.205357964371624,,7.986417936979433,0.012682757994037978,7.685449906237512,,2.680718738989905,0.024239354232291437,1.6401105434506285,,3.0183377739484523,,2.1750636206109033,,3.5952023407532776,0.08168731131754962,3.8398827949620737,0.04362337242321227,7.723580090014813,,,,4.114971173337499,,31,10,2014,10 2014,10 31 2014
,11 01 2014,,,,,11 01 2014,969,2014-11-01,1.2000288006912163,,11.495373112322287,,0.7187074764743087,,,,1.0038951130385898,,9.01318741984366,,3.2632675441421344,,8.966358223943761,,1.9695076449721751,,2.8701934510386002,,1.6463660585173376,0.04052469680968108,7.25021206870301,,6.084188576659392,0.04084365565877481,4.726009593799477,0.02181168621160614,7.957627971530415,0.03456601667034908,0.961693349650064,,3.722535230376157,,01,11,2014,11 2014,11 01 2014
,11 02 2014,,,,,11 02 2014,970,2014-11-02,0.8000192004608111,,13.994367267174963,,0.2395691588247696,,1.4790978817674891,0.04854326930140025,,,12.580907440198441,,6.784161473348122,,9.222539887485011,,3.5013469243949777,0.008079784744097145,2.4601658151759427,,8.231830292586688,,5.075148448092107,,4.4248644193886495,,5.612136392636877,,1.404287289093603,,,,4.7204437710492835,,02,11,2014,11 2014,11 02 2014
,11 03 2014,,,,,11 03 2014,971,2014-11-03,0.6666826670506759,,11.995171943292826,,2.156122429422926,,4.765982063473022,0.02427163465070013,,,12.95645691602526,,10.648557249305913,,12.552901513521268,,6.346191300465898,0.008079784744097145,1.2300829075879711,,6.859858577155572,,6.5251908618327095,,6.637296629082974,0.04084365565877481,9.747394787211418,0.02181168621160614,12.404537720326823,0.06913203334069816,10.81905018356322,,7.557195015884124,,03,11,2014,11 2014,11 03 2014
,11 04 2014,,,,,11 04 2014,972,2014-11-04,0.6666826670506759,,9.995976619410687,,1.6769841117733868,,6.2450799452405095,0.07281490395210037,0.5019475565192949,,8.63763794401684,,7.3852897051637765,,10.503448205191264,,4.26726656410638,0.01615956948819429,1.2300829075879711,,6.0366755478969045,0.04052469680968108,4.350127241221807,,4.70141844560044,0.04084365565877481,6.055199792055577,,11.00025043123322,0.10369805001104723,1.442540024475096,,5.426828468379698,,04,11,2014,11 2014,11 04 2014
,11 05 2014,,,,,11 05 2014,973,2014-11-05,0.6666826670506759,,10.995574281351757,,1.1978457941238478,,4.272949436217191,0.07281490395210037,0.5019475565192949,,7.698764254449792,0.027732037901623617,7.64291609022763,,12.040538186438766,,4.759643475349424,0.024239354232291437,4.920331630351885,0.06055607940030736,11.524562409621366,,2.1750636206109033,,4.977972471812231,,6.498263191474278,0.02181168621160614,11.00025043123322,,8.41481680943806,,6.122000710196932,,05,11,2014,11 2014,11 05 2014
,11 06 2014,,,,,11 06 2014,974,2014-11-06,0.9333557338709464,,8.496580126499081,,1.437414952948617,,4.272949436217191,0.04854326930140025,1.5058426695578846,,14.270880081419127,0.055464075803247234,6.870036935036072,,8.966358223943761,0.1891745311955404,4.486100746881067,0.008079784744097145,3.280221086901257,,17.286843614432044,0.04052469680968108,6.5251908618327095,,8.020066760141928,0.08168731131754962,7.089014390699212,0.02181168621160614,9.83001102365522,0.06913203334069816,12.742436882863348,0.035507593724526214,6.7386857634218975,,06,11,2014,11 2014,11 06 2014
,11 07 2014,,,,,11 07 2014,975,2014-11-07,0.8000192004608111,,9.246278372954883,,,,5.587703108899404,0.02427163465070013,,,8.82541268193025,0.08319611370487084,6.698286011660169,,5.379814934366259,,2.4071760105215474,0.008079784744097145,2.0501381793132856,,12.347745438880034,,4.350127241221807,,6.360742602871183,0.04084365565877481,9.304331387792717,,10.06405890517082,0.06913203334069816,8.174393472025544,,5.44925337940606,,07,11,2014,11 2014,11 07 2014
,11 08 2014,,,,,11 08 2014,976,2014-11-08,1.6000384009216222,,12.994769605233893,,0.2395691588247696,,1.4790978817674891,0.02427163465070013,0.5019475565192949,,8.262088468190019,,6.440659626596317,,8.966358223943761,,2.8995529217645912,0.01615956948819429,2.8701934510386002,0.06055607940030736,8.231830292586688,,2.900084827481204,,4.4248644193886495,0.08168731131754962,3.5445071953496066,,5.617149156374412,0.06913203334069816,4.087196736012772,0.035507593724526214,4.529832027325202,,08,11,2014,11 2014,11 08 2014
,11 09 2014,,,,,11 09 2014,977,2014-11-09,1.0666922672810817,,13.744467851689693,,0.4791383176495391,,0.8217210454263828,,1.5058426695578846,,6.3843410890559245,,7.900542475291482,,16.139444803098772,,2.8448443760709194,0.008079784744097145,2.4601658151759427,,8.506224635672911,,4.350127241221807,,4.977972471812231,0.08168731131754962,7.236702190505446,0.02181168621160614,6.085244919405612,0.06913203334069816,4.3276200734252885,,5.2474291801687984,,09,11,2014,11 2014,11 09 2014
,11 10 2014,,,,,11 10 2014,978,2014-11-10,1.6000384009216222,,7.247083049072748,,1.6769841117733868,,3.779916808961361,0.02427163465070013,2.509737782596474,,10.139835847324118,,6.955912396724023,,11.015811532273764,,3.391929833007635,0.008079784744097145,2.8701934510386002,0.06055607940030736,11.798956752707586,0.04052469680968108,6.5251908618327095,,9.955944943624461,,7.384389990311679,0.02181168621160614,8.893819497592819,,11.540320195800767,,6.133213165710112,,10,11,2014,11 2014,11 10 2014
,11 11 2014,,,,,11 11 2014,979,2014-11-11,1.3333653341013518,,11.745272527807556,,0.9582766352990782,,4.272949436217191,,2.00779022607718,,10.139835847324118,,6.526535088284269,,10.503448205191264,,2.9542614674582626,0.040398923720485716,1.2300829075879711,,21.67715310381161,0.1215740904290432,2.900084827481204,,6.637296629082974,,6.202887591861813,0.02181168621160614,10.06405890517082,,9.136086821675606,,6.1556380767364764,,11,11,2014,11 2014,11 11 2014
,11 12 2014,,,,,11 12 2014,980,2014-11-12,1.8667114677418928,0.019692179253133223,7.746881880043283,,0.7187074764743087,,3.9442610180466375,,0.5019475565192949,,10.515385323150936,,8.50167070710714,,6.404541588531259,0.03783490623910808,3.774889652863336,0.008079784744097145,1.6401105434506285,,12.622139781966254,0.24314818085808645,5.075148448092107,,8.296620786353719,0.12253096697632446,5.759824192443111,0.02181168621160614,6.319292800921213,0.03456601667034908,8.655240146850575,,5.729564767235591,,12,11,2014,11 2014,11 12 2014
,11 13 2014,,,,,11 13 2014,981,2014-11-13,1.3333653341013518,,9.246278372954883,,0.7187074764743087,,1.8077862999380423,,,,10.703160061064343,,7.3852897051637765,,11.784356522897514,,3.556055470088649,0.008079784744097145,1.6401105434506285,,21.951547446897834,0.1215740904290432,2.900084827481204,,6.913850655294765,0.08168731131754962,6.055199792055577,,7.255484326983613,,6.010583435312898,,5.886539144420127,,13,11,2014,11 2014,11 13 2014
,11 14 2014,,,,,11 14 2014,982,2014-11-14,1.6000384009216222,,3.9983906477642734,,0.9582766352990782,,4.108605227131913,,,,13.895330605592306,0.055464075803247234,3.8643957759577914,,6.6607232520725095,0.07566981247821616,3.173095650232949,0.01615956948819429,3.280221086901257,,8.506224635672911,0.04052469680968108,5.075148448092107,,6.084188576659392,,6.055199792055577,,6.553340682436812,0.03456601667034908,8.41481680943806,,4.843780781694276,,14,11,2014,11 2014,11 14 2014
,11 15 2014,,,,,11 15 2014,983,2014-11-15,0.8000192004608111,,12.994769605233893,,0.2395691588247696,,,,,,11.642033750631391,0.027732037901623617,6.354784164908367,,11.528174859356264,,3.0636785588456057,0.008079784744097145,2.4601658151759427,,3.2927321170346757,,6.5251908618327095,,6.913850655294765,,4.430633994187008,,8.893819497592819,0.03456601667034908,2.4042333741251602,,4.776506048615189,,15,11,2014,11 2014,11 15 2014
,11 16 2014,,,,,11 16 2014,984,2014-11-16,0.5333461336405407,,14.494166098145495,,0.9582766352990782,,1.8077862999380423,,,,13.519781129765489,0.027732037901623617,7.5570406285396805,,11.784356522897514,,2.2430503734405334,0.01615956948819429,0.8200552717253142,,2.4695490877760062,,7.975233275573309,,4.4248644193886495,,5.612136392636877,,7.957627971530415,,0.7212700122375479,,4.899843059260181,,16,11,2014,11 2014,11 16 2014
,11 17 2014,,,,,11 17 2014,985,2014-11-17,1.2000288006912163,,12.245071358778093,,1.1978457941238478,,2.1364747181085955,,,,10.515385323150936,,6.955912396724023,,12.296719849980018,,3.720181107169663,0.01615956948819429,2.0501381793132856,,12.347745438880034,0.04052469680968108,3.625106034351505,,7.743512733930137,0.12253096697632446,5.021385193411943,,7.723580090014813,0.10369805001104723,2.4042333741251602,,5.482890745945604,,17,11,2014,11 2014,11 17 2014
,11 18 2014,,,,,11 18 2014,986,2014-11-18,1.2000288006912163,,19.99195323882137,,0.7187074764743087,,2.4651631362791484,,1.5058426695578846,,11.642033750631391,,8.50167070710714,,16.395626466640028,,5.197311840898795,0.008079784744097145,,,10.426985037276474,0.04052469680968108,5.800169654962407,,4.70141844560044,,10.928897185661286,0.08724674484642454,9.361915260624018,0.06913203334069816,9.857356833913157,,7.2656711725414125,,18,11,2014,11 2014,11 18 2014
,11 19 2014,,,,,11 19 2014,987,2014-11-19,0.9333557338709464,,3.9983906477642734,,,,3.6155725998760846,,,,11.454259012717984,0.027732037901623617,7.299414243475827,,13.065264840603767,,3.720181107169663,0.01615956948819429,,,7.957435949500465,0.04052469680968108,4.350127241221807,,8.849728838777299,0.04084365565877481,5.31676079302441,0.06543505863481841,7.255484326983613,0.03456601667034908,5.529736760487868,,5.236216724655618,,19,11,2014,11 2014,11 19 2014
,11 20 2014,,,,,11 20 2014,988,2014-11-20,1.7333749343317573,,8.496580126499081,,0.2395691588247696,,2.6295073453644253,,1.5058426695578846,,11.454259012717984,,5.152527701277054,,6.91690491561376,,2.8995529217645912,0.024239354232291437,,,5.213492518638237,,5.800169654962407,,9.679390917412672,0.04084365565877481,7.384389990311679,0.10905843105803067,8.191675853046016,0.1728300833517454,0.961693349650064,,4.698018860022921,,20,11,2014,11 2014,11 20 2014
,11 21 2014,,,,,11 21 2014,989,2014-11-21,1.2000288006912163,,10.745674865866489,,0.9582766352990782,,5.587703108899404,,1.5058426695578846,,12.393132702285031,,7.8146670136035326,,9.734903214567511,,4.5955178382684085,0.01615956948819429,,,6.585464234069351,,2.900084827481204,,7.466958707718346,0.04084365565877481,3.5445071953496066,,11.468346194264422,0.03456601667034908,,,5.606227756590596,,21,11,2014,11 2014,11 21 2014
,11 22 2014,,,,,11 22 2014,990,2014-11-22,0.6666826670506759,,10.995574281351757,,0.9582766352990782,,1.6434420908527656,,0.5019475565192949,,9.01318741984366,,5.066652239589104,,7.685449906237512,,3.9937238356380216,0.008079784744097145,0.4100276358626571,,0.8231830292586688,,4.350127241221807,,3.0420942883296966,,6.498263191474278,,6.319292800921213,,0.240423337412516,,4.114971173337499,,22,11,2014,11 2014,11 22 2014
,11 23 2014,,,,,11 23 2014,991,2014-11-23,0.9333557338709464,,12.744870189748626,,1.1978457941238478,,1.3147536726822129,,0.5019475565192949,,10.515385323150936,,7.900542475291482,,5.892178261448757,,3.0089700131519344,0.01615956948819429,,,3.5671264601208983,,3.625106034351505,,2.4889862359061152,,6.202887591861813,,6.787388563952413,0.03456601667034908,0.480846674825032,,4.462557294246115,,23,11,2014,11 2014,11 23 2014
,11 24 2014,,,,,11 24 2014,992,2014-11-24,0.9333557338709464,,6.247485387131679,,0.2395691588247696,,1.3147536726822129,,0.5019475565192949,,10.703160061064343,0.055464075803247234,8.58754616879509,,18.957443102052526,,4.431392201187394,,,,9.878196351104023,0.04052469680968108,7.975233275573309,,5.254526498024021,,5.31676079302441,0.02181168621160614,10.766202549717619,0.03456601667034908,6.972276784962963,0.07101518744905243,5.953813877499214,,24,11,2014,11 2014,11 24 2014
,11 25 2014,,,,,11 25 2014,993,2014-11-25,2.0000480011520283,,13.994367267174963,,1.1978457941238478,,3.779916808961361,,0.5019475565192949,,10.703160061064343,0.055464075803247234,7.64291609022763,,12.296719849980018,,3.4466383787013064,0.024239354232291437,,,7.957435949500465,0.04052469680968108,5.075148448092107,,10.509052996048043,0.04084365565877481,4.430633994187008,0.13087011726963682,9.127867379108418,0.03456601667034908,7.933970134613028,0.035507593724526214,5.976238788525577,,25,11,2014,11 2014,11 25 2014
,11 26 2014,,,,,11 26 2014,994,2014-11-26,1.4667018675114867,,10.245876034895954,,1.1978457941238478,,3.779916808961361,,,,10.327610585237526,,8.845172553858943,,6.91690491561376,,5.306728932286139,0.01615956948819429,2.4601658151759427,,4.66470383246579,,2.1750636206109033,,9.12628286498909,0.12253096697632446,5.021385193411943,0.02181168621160614,9.361915260624018,0.03456601667034908,7.2127001223754785,0.035507593724526214,5.886539144420127,,26,11,2014,11 2014,11 26 2014
,11 27 2014,,,,,11 27 2014,995,2014-11-27,1.2000288006912163,,7.496982464558015,,0.4791383176495391,,3.6155725998760846,,,,12.393132702285031,0.08319611370487084,7.041787858411974,,7.685449906237512,,3.774889652863336,0.024239354232291437,3.280221086901257,,7.683041606414242,0.1215740904290432,5.800169654962407,,7.466958707718346,0.04084365565877481,5.9075119922493435,,8.191675853046016,0.06913203334069816,6.491430110137931,0.035507593724526214,5.415616012866516,,27,11,2014,11 2014,11 27 2014
,11 28 2014,,,,,11 28 2014,996,2014-11-28,0.8000192004608111,,15.493763760086566,,0.9582766352990782,,2.4651631362791484,,1.0038951130385898,,12.017583226458214,0.055464075803247234,8.158168860355335,,8.197813233320014,,2.7354272846835763,0.024239354232291437,4.100276358626571,0.18166823820092207,6.859858577155572,,1.4500424137406018,0.1070767868555349,8.020066760141928,,7.6797655899241475,0.02181168621160614,8.191675853046016,0.06913203334069816,6.491430110137931,0.035507593724526214,5.71835231172241,,28,11,2014,11 2014,11 28 2014
,11 29 2014,,,,,11 29 2014,997,2014-11-29,0.9333557338709464,,10.995574281351757,,0.9582766352990782,,2.300818927193872,,,,12.95645691602526,,6.354784164908367,,7.429268242696262,,2.8995529217645912,0.01615956948819429,1.6401105434506285,,6.311069890983127,0.08104939361936216,5.075148448092107,,3.5952023407532776,,5.31676079302441,0.06543505863481841,10.53215466820202,,1.442540024475096,,4.798930959641551,,29,11,2014,11 2014,11 29 2014
,11 30 2014,,,,,11 30 2014,998,2014-11-30,1.4667018675114867,,15.243864344601295,,2.874829905897234,,2.9581957635349783,,1.0038951130385898,,9.200962157757068,,7.5570406285396805,,15.370899812475024,0.07566981247821616,2.790135830377248,,0.4100276358626571,,3.5671264601208983,,4.350127241221807,,4.977972471812231,,6.498263191474278,0.08724674484642454,5.851197037890012,0.03456601667034908,0.480846674825032,,5.16894199157653,,30,11,2014,11 2014,11 30 2014
,12 01 2014,,,,,12 01 2014,999,2014-12-01,2.133384534562163,,9.746077203925418,,0.9582766352990782,,4.601637854387744,,,,13.895330605592306,,9.102798938922797,,16.651808130181273,0.03783490623910808,3.22780419592662,0.008079784744097145,2.0501381793132856,,9.878196351104023,,4.350127241221807,,6.637296629082974,,7.236702190505446,0.02181168621160614,8.659771616077219,,6.491430110137931,0.035507593724526214,6.4471619200791865,,01,12,2014,12 2014,12 01 2014
,12 02 2014,,,,,12 02 2014,1000,2014-12-02,0.8000192004608111,,9.746077203925418,,2.635260747072465,,6.4094241543257855,,,,13.895330605592306,0.027732037901623617,7.900542475291482,,9.734903214567511,,4.26726656410638,0.008079784744097145,1.6401105434506285,,8.231830292586688,0.04052469680968108,7.975233275573309,,10.232498969836252,0.16337462263509925,4.578321793993243,0.04362337242321227,8.191675853046016,0.03456601667034908,8.41481680943806,,6.278975087381468,,02,12,2014,12 2014,12 02 2014
,12 03 2014,,,,,12 03 2014,1001,2014-12-03,0.9333557338709464,,8.246680711013816,,1.1978457941238478,,5.2590146907288515,,0.5019475565192949,,13.895330605592306,,7.3852897051637765,,11.528174859356264,,6.6744425746279274,0.008079784744097145,0.4100276358626571,,10.152590694190248,0.04052469680968108,5.075148448092107,,5.531080524235811,,5.759824192443111,0.02181168621160614,7.255484326983613,0.03456601667034908,7.693546797200511,0.035507593724526214,6.413524553539642,,03,12,2014,12 2014,12 03 2014
,12 04 2014,,,,,12 04 2014,1002,2014-12-04,1.3333653341013518,,12.494970774263358,,1.9165532705981565,,4.437293645302467,,1.5058426695578846,,13.895330605592306,0.11092815160649447,6.354784164908367,,14.602354821851273,,3.774889652863336,0.008079784744097145,1.6401105434506285,,8.780618978759135,,5.075148448092107,,7.190404681506555,,7.6797655899241475,0.04362337242321227,2.3404788151560045,,4.3276200734252885,0.07101518744905243,5.841689322367403,,04,12,2014,12 2014,12 04 2014
,12 05 2014,,,,,12 05 2014,1003,2014-12-05,0.5333461336405407,,8.74647954198435,,1.1978457941238478,,4.437293645302467,,1.0038951130385898,,6.572115826969335,,7.5570406285396805,,12.809083177062519,,2.9542614674582626,0.008079784744097145,0.4100276358626571,,8.231830292586688,0.04052469680968108,3.625106034351505,,7.190404681506555,0.08168731131754962,5.464448592830643,0.02181168621160614,8.659771616077219,0.03456601667034908,1.2021166870625801,,4.944692881312906,,05,12,2014,12 2014,12 05 2014
,12 06 2014,,,,,12 06 2014,1004,2014-12-06,0.9333557338709464,,15.74366317557183,,0.4791383176495391,,,,1.0038951130385898,,4.882143185748649,,5.066652239589104,,9.222539887485011,,4.321975109800052,0.008079784744097145,2.8701934510386002,,5.4878868617244585,0.04052469680968108,6.5251908618327095,0.2141535737110698,6.637296629082974,0.08168731131754962,4.430633994187008,,8.893819497592819,0.03456601667034908,0.240423337412516,,4.518619571812022,,06,12,2014,12 2014,12 06 2014
,12 07 2014,,,,,12 07 2014,1005,2014-12-07,1.7333749343317573,,17.74285849945397,,0.7187074764743087,,,,,,4.694368447835239,,6.784161473348122,,8.710176560402513,,1.641256370810146,,3.280221086901257,,4.390309489379567,0.08104939361936216,6.5251908618327095,,3.5952023407532776,,7.236702190505446,0.02181168621160614,10.766202549717619,0.03456601667034908,0.961693349650064,,4.484982205272479,,07,12,2014,12 2014,12 07 2014
,12 08 2014,,,,,12 08 2014,1006,2014-12-08,1.0666922672810817,,11.745272527807556,,1.9165532705981565,,4.437293645302467,,,,14.646429557245948,,7.471165166851728,,11.784356522897514,,4.704934929655751,0.008079784744097145,4.100276358626571,,20.57957573146672,0.08104939361936216,6.5251908618327095,,9.12628286498909,,12.996526382948556,0.02181168621160614,6.787388563952413,,9.136086821675606,,7.501132738318219,,08,12,2014,12 2014,12 08 2014
,12 09 2014,,,,,12 09 2014,1007,2014-12-09,1.4667018675114867,,14.494166098145495,,1.437414952948617,,4.108605227131913,,1.0038951130385898,,12.768682178111849,,9.016923477234846,,9.222539887485011,0.15133962495643233,5.36143747797981,0.024239354232291437,2.4601658151759427,,10.426985037276474,0.1215740904290432,5.075148448092107,0.1070767868555349,8.020066760141928,,5.612136392636877,0.02181168621160614,7.723580090014813,0.03456601667034908,10.09778017132567,0.035507593724526214,6.74989821893508,,09,12,2014,12 2014,12 09 2014
,12 10 2014,,,,,12 10 2014,1008,2014-12-10,2.5333941347925686,,13.244669020719162,,0.7187074764743087,,2.9581957635349783,,0.5019475565192949,,11.829808488544804,,7.728791551915581,,16.395626466640028,,3.6107640157823213,0.008079784744097145,1.2300829075879711,,11.250168066535142,0.04052469680968108,5.075148448092107,,7.743512733930137,,3.3968193955433734,0.06543505863481841,9.59596314213962,0.03456601667034908,5.289313423075352,,6.077150888144207,,10,12,2014,12 2014,12 10 2014
,12 11 2014,,,,,12 11 2014,1009,2014-12-11,1.4667018675114867,,10.995574281351757,,0.7187074764743087,,4.437293645302467,,,,10.890934798977757,,6.183033241532465,,8.197813233320014,0.03783490623910808,5.197311840898795,0.008079784744097145,4.920331630351885,,10.152590694190248,,4.350127241221807,,9.955944943624461,,5.759824192443111,0.02181168621160614,7.255484326983613,0.03456601667034908,5.770160097900384,0.07101518744905243,5.908964055446489,,11,12,2014,12 2014,12 11 2014
,12 12 2014,,,,,12 12 2014,1010,2014-12-12,2.666730668202704,,8.246680711013816,,1.437414952948617,,3.6155725998760846,,0.5019475565192949,,13.332006391852081,,6.0971577798445145,,12.040538186438766,,3.0089700131519344,,1.6401105434506285,,8.780618978759135,,1.4500424137406018,,5.531080524235811,0.08168731131754962,6.498263191474278,0.04362337242321227,9.127867379108418,,4.3276200734252885,,5.4380409238928795,,12,12,2014,12 2014,12 12 2014
,12 13 2014,,,,,12 13 2014,1011,2014-12-13,1.7333749343317573,,12.744870189748626,,0.7187074764743087,,,,,,14.083105343505716,,7.986417936979433,,6.148359924990009,,2.7354272846835763,,3.280221086901257,,2.195154744689784,,5.075148448092107,,6.360742602871183,0.08168731131754962,5.31676079302441,,9.83001102365522,0.03456601667034908,2.644656711537676,,4.97833024785245,,13,12,2014,12 2014,12 13 2014
,12 14 2014,,,,,12 14 2014,1012,2014-12-14,1.3333653341013518,,17.243059668483433,,2.156122429422926,,3.2868841817055316,,0.5019475565192949,,13.7075558676789,,7.900542475291482,,9.478721551026263,,6.619734028934254,,1.6401105434506285,,3.2927321170346757,,6.5251908618327095,,6.637296629082974,,5.021385193411943,,20.59621357337284,0.03456601667034908,1.2021166870625801,,6.8171729520141655,,14,12,2014,12 2014,12 14 2014
,12 15 2014,,,,,12 15 2014,1013,2014-12-15,0.6666826670506759,,13.744467851689693,,0.4791383176495391,,4.437293645302467,,2.00779022607718,,12.95645691602526,0.027732037901623617,10.648557249305913,,10.759629868732517,,1.5865478251164744,0.008079784744097145,3.280221086901257,,9.878196351104023,0.08104939361936216,6.5251908618327095,,11.338715074683414,0.04084365565877481,10.042770386823886,0.02181168621160614,4.680957630312009,,4.3276200734252885,,6.245337720841925,,15,12,2014,12 2014,12 15 2014
,12 16 2014,,,,,12 16 2014,1014,2014-12-16,1.7333749343317573,,9.995976619410687,,0.4791383176495391,,2.4651631362791484,,1.0038951130385898,,14.834204295159356,0.1386601895081181,9.6180517090505,,13.065264840603767,,4.103140927025366,,1.6401105434506285,,5.4878868617244585,0.1215740904290432,7.25021206870301,,10.232498969836252,,7.384389990311679,,12.638585601842426,0.03456601667034908,3.846773398600256,,6.5032241976450935,,16,12,2014,12 2014,12 16 2014
,12 17 2014,,,,,12 17 2014,1015,2014-12-17,2.2667210679722984,,10.745674865866489,,0.7187074764743087,,2.9581957635349783,,1.0038951130385898,,11.454259012717984,0.027732037901623617,10.39093086424206,,12.040538186438766,0.03783490623910808,3.774889652863336,,1.6401105434506285,,5.4878868617244585,,2.900084827481204,,13.55114728437774,,6.350575391668045,,8.659771616077219,0.03456601667034908,2.1638100367126443,,6.133213165710112,,17,12,2014,12 2014,12 17 2014
,12 18 2014,,,,,12 18 2014,1016,2014-12-18,0.4000096002304056,,12.245071358778093,,1.6769841117733868,,4.601637854387744,,1.5058426695578846,0.07413153024044976,11.078709536891164,,8.50167070710714,,8.710176560402513,,3.720181107169663,0.008079784744097145,2.8701934510386002,,7.408647263328018,0.1215740904290432,7.975233275573309,,9.679390917412672,,5.169072993218176,,6.553340682436812,,,,5.52774056799833,,18,12,2014,12 2014,12 18 2014
,12 19 2014,,,,,12 19 2014,1017,2014-12-19,2.133384534562163,,9.246278372954883,,1.1978457941238478,,3.1225399726202547,,2.00779022607718,,15.585303246812995,,7.471165166851728,,4.098906616660007,0.15133962495643233,2.2430503734405334,,2.4601658151759427,,5.762281204810683,0.08104939361936216,6.5251908618327095,,6.637296629082974,0.08168731131754962,9.156643587986485,,10.06405890517082,0.03456601667034908,4.087196736012772,,5.494103201458786,,19,12,2014,12 2014,12 19 2014
,12 20 2014,,,,,12 20 2014,1018,2014-12-20,1.2000288006912163,,13.494568436204426,,0.4791383176495391,,3.1225399726202547,,0.5019475565192949,,11.642033750631391,,8.673421630483041,,11.271993195815014,,2.680718738989905,0.03231913897638858,2.4601658151759427,,8.506224635672911,0.04052469680968108,10.875318103054514,,7.466958707718346,,5.464448592830643,,13.340729246389225,0.03456601667034908,4.8084667482503205,,5.987451244038758,,20,12,2014,12 2014,12 20 2014
,12 21 2014,,,,,12 21 2014,1019,2014-12-21,2.0000480011520283,,18.49255674590977,,0.9582766352990782,,0.4930326272558297,,,,13.7075558676789,,6.0971577798445145,,18.70126143851128,0.03783490623910808,2.7354272846835763,0.01615956948819429,0.4100276358626571,,3.841520803207121,,6.5251908618327095,,5.531080524235811,,6.645950991280513,,8.659771616077219,0.03456601667034908,3.365926723775224,,5.639865123130139,,21,12,2014,12 2014,12 21 2014
