Date_x,Cases/100k_VENUSTIANO CARRANZA,PM10,Date_x,Cases/100k_VENUSTIANO CARRANZA_GF,cases2,PM10_fg,PM10_sd,pm_1,pm_2,pm_3,pm_4,cases_wo,PM10_wo,cases_wo_original,PM10_wo_original
07 20 2016,3.04262246,17.72727273,07 20 2016,5.318106178,2.511286959,31.4037,-6.935364363,3.800352476,37.68914447,3.644784193,38.70527245,3.644784193,38.70527245,3.04262246,17.72727273
07 21 2016,3.276670341,26.58333333,07 21 2016,2.95033738,0.542757037,37.16715318,17.44738951,3.596249349,38.82305487,3.526185444,39.85115648,3.526185444,39.85115648,3.276670341,26.58333333
07 22 2016,4.68095763,26.41666667,07 22 2016,3.093855541,-1.099135661,35.99524201,-30.10759145,3.537750753,39.603618,3.446910083,40.26949002,3.446910083,40.26949002,4.68095763,26.41666667
07 23 2016,5.851197038,23.83333333,07 23 2016,3.780130739,1.746371672,52.27072034,13.33859876,3.44455623,41.12679658,3.380477264,40.08946041,3.380477264,40.08946041,5.851197038,23.83333333
07 24 2016,5.617149156,31.45833333,07 24 2016,3.367270276,-2.642306962,38.43860722,-6.848082839,3.358423266,40.07805548,3.264546661,38.61064727,3.264546661,38.61064727,5.617149156,31.45833333
07 25 2016,2.574526697,38.52173913,07 25 2016,4.700781486,1.80619431,37.94509286,16.07917437,3.338452295,39.06352918,3.206950821,36.75383344,3.206950821,36.75383344,2.574526697,38.52173913
07 26 2016,3.04262246,32.7826087,07 26 2016,3.391985733,-1.845935641,30.60349565,-5.447554883,3.096764422,36.69035714,3.155059062,33.99805105,3.155059062,33.99805105,3.04262246,32.7826087
07 27 2016,3.978813986,57.14285714,07 27 2016,3.88938429,1.249183758,39.34107282,0.736374651,3.185635746,34.507614,3.259083315,31.01548271,3.259083315,31.01548271,3.978813986,57.14285714
07 28 2016,3.04262246,35.75,07 28 2016,2.540847206,0.835059436,42.63109511,-5.754356327,3.182777018,30.79618202,3.33418928,27.91828609,3.33418928,27.91828609,3.04262246,35.75
07 29 2016,5.149053393,39.56521739,07 29 2016,2.441493881,-0.685432626,46.65749205,-11.8646502,3.40883718,27.7426521,3.3944098,25.53495012,3.3944098,25.53495012,5.149053393,39.56521739
07 30 2016,3.04262246,28.04166667,07 30 2016,3.177199991,-0.268780587,44.92953266,3.588575154,3.410953641,25.21602416,3.341367863,25.00879579,3.341367863,25.00879579,3.04262246,28.04166667
07 31 2016,4.212861867,40.45833333,07 31 2016,3.227473476,1.223625729,31.33692307,3.995439474,3.363438578,23.64617409,3.331892267,26.87128409,3.331892267,26.87128409,4.212861867,40.45833333
08 01 2016,2.340478815,42.29166667,08 01 2016,3.008966374,-1.149830432,21.33288864,4.0453502,3.249711369,26.16418913,3.321895079,30.99024087,3.321895079,30.99024087,2.340478815,42.29166667
08 02 2016,2.340478815,47.26086957,08 02 2016,4.014085001,0.398606947,15.32429368,9.85858156,3.382526855,30.80348904,3.304866424,35.66474403,3.304866424,35.66474403,2.340478815,47.26086957
08 03 2016,3.276670341,46.54166667,08 03 2016,3.869373196,-1.920854369,13.36104892,-0.180626083,3.333447014,36.00304444,3.267759804,39.47070965,3.267759804,39.47070965,3.276670341,46.54166667
08 04 2016,3.276670341,30.68181818,08 04 2016,4.123268338,2.055244662,21.25638571,-2.745225001,3.198625403,40.18769862,3.407178783,41.52868133,3.407178783,41.52868133,3.276670341,30.68181818
08 05 2016,2.808574578,20.91304348,08 05 2016,2.456309112,-0.80149697,28.97109643,10.05296055,3.271206995,42.22138589,3.624050894,42.33041647,3.624050894,42.33041647,2.808574578,20.91304348
08 06 2016,4.212861867,15,08 06 2016,2.844594547,1.920503296,33.94058215,-10.17748673,3.751703952,42.17695949,3.836680051,41.4542814,3.836680051,41.4542814,4.212861867,15
08 07 2016,3.744766104,12.04166667,08 07 2016,2.431383013,-1.775440419,48.96302841,-6.931765987,3.849241735,42.59290404,3.894366166,39.5083682,3.894366166,39.5083682,3.744766104,12.04166667
08 08 2016,4.446909749,21.375,08 08 2016,3.938674774,-0.476755534,53.80798795,-6.980746885,3.909094465,39.59298067,3.881630618,36.61453742,3.881630618,36.61453742,4.446909749,21.375
08 09 2016,2.106430934,29.54166667,08 09 2016,3.670526116,2.450621747,51.7211815,1.90612182,3.924762299,36.3392199,3.872094839,34.59962753,3.872094839,34.59962753,2.106430934,29.54166667
08 10 2016,3.04262246,32.28571429,08 10 2016,2.925621924,-0.517269222,42.65362816,0.329346532,3.81103509,33.91141169,3.80041266,33.87066042,3.80041266,33.87066042,3.04262246,32.28571429
08 11 2016,2.106430934,50.47619048,08 11 2016,4.631339479,-3.480877118,35.49219664,15.02416729,3.880487127,33.54825101,3.62329191,34.65853072,3.62329191,34.65853072,2.106430934,50.47619048
08 12 2016,4.212861867,54.41666667,08 12 2016,5.819787812,1.615421884,28.66011166,-17.08071142,3.709715762,34.15231857,3.364916423,35.90315087,3.364916423,35.90315087,4.212861867,54.41666667
08 13 2016,3.744766104,52.63636364,08 13 2016,3.527359027,1.875004388,36.85219396,11.95672675,3.279672841,36.27502257,3.180232583,37.51653825,3.180232583,37.51653825,3.744766104,52.63636364
08 14 2016,2.574526697,42.2173913,08 14 2016,2.850352125,-2.371911446,27.96356485,0.626763902,3.105360666,37.28211148,3.120888071,39.44892855,3.120888071,39.44892855,2.574526697,42.2173913
08 15 2016,4.68095763,35.82608696,08 15 2016,4.048349612,1.71126449,31.0316625,1.690117821,3.155664243,38.99248071,3.151177211,41.68081971,3.151177211,41.68081971,4.68095763,35.82608696
08 16 2016,6.319292801,26.17391304,08 16 2016,2.874435652,-0.51319679,34.72652404,-5.775813208,3.101639305,42.07219345,3.174184117,43.39472978,3.174184117,43.39472978,6.319292801,26.17391304
08 17 2016,3.276670341,39.77272727,08 17 2016,3.411786183,-0.650606301,40.11150341,4.189203954,3.196228084,43.97778497,3.250299832,42.64936827,3.250299832,42.64936827,3.276670341,39.77272727
08 18 2016,2.574526697,25.90909091,08 18 2016,3.435939925,0.124138997,39.72066956,-3.415593479,3.224684963,44.13421092,3.306765555,41.11250346,3.306765555,41.11250346,2.574526697,25.90909091
08 19 2016,4.446909749,31.26315789,08 19 2016,2.809487365,1.397616924,43.51903967,-4.348443485,3.329986449,39.83610893,3.409923831,39.78316383,3.409923831,39.78316383,4.446909749,31.26315789
08 20 2016,2.574526697,34.33333333,08 20 2016,2.307173802,-0.427605479,43.90181631,16.61916914,3.365625254,39.36719053,3.512630728,40.06388258,3.512630728,40.06388258,2.574526697,34.33333333
08 21 2016,3.510718223,41.04166667,08 21 2016,3.202477163,-0.601315817,39.93614945,-17.17748935,3.53415979,40.14619203,3.630085986,39.49167335,3.630085986,39.49167335,3.510718223,41.04166667
08 22 2016,3.510718223,38.95833333,08 22 2016,3.670175044,0.208045162,52.58965174,-2.335192611,3.638107141,40.67826519,3.81081776,37.4219044,3.81081776,37.4219044,3.510718223,38.95833333
08 23 2016,2.808574578,43.95652174,08 23 2016,3.536557109,0.487638761,48.06566467,-24.71334964,3.717991027,37.65056284,4.067621783,34.10993513,4.067621783,34.10993513,2.808574578,43.95652174
08 24 2016,2.106430934,44.79166667,08 24 2016,3.610984335,-1.676157308,41.206485,62.1751845,4.076355112,33.93688516,4.32513798,32.74909512,4.32513798,32.74909512,2.106430934,44.79166667
08 25 2016,3.276670341,37.17391304,08 25 2016,4.173050323,1.542047873,9.633955681,-21.48443925,4.408519209,30.74235738,4.568444127,32.52021448,4.568444127,32.52021448,3.276670341,37.17391304
08 26 2016,3.744766104,55.375,08 26 2016,3.058959002,0.015236517,40.23661086,-14.81238111,4.490539618,33.56804281,4.717652995,33.24107682,4.717652995,33.24107682,3.744766104,55.375
08 27 2016,3.510718223,47.375,08 27 2016,3.486915553,-0.143939447,49.35482679,-6.570761141,4.806273553,33.25024324,4.859455919,33.36175817,4.859455919,33.36175817,3.510718223,47.375
08 28 2016,3.510718223,45.93333333,08 28 2016,3.930108622,1.516489843,43.66066161,2.939111917,4.856145813,32.9049444,4.911147065,35.13912745,4.911147065,35.13912745,3.510718223,45.93333333
08 29 2016,4.446909749,,08 29 2016,4.229362243,-1.924716159,31.39573529,6.100684047,4.91594839,33.93008687,4.904048727,38.83488317,4.904048727,38.83488317,4.446909749,51.8
08 30 2016,2.808574578,44.25,08 30 2016,6.045105708,-1.079967139,22.06992088,13.79409356,4.961346992,38.58235107,4.808062348,43.4254724,4.808062348,43.4254724,2.808574578,44.25
08 31 2016,3.510718223,50.72727273,08 31 2016,5.936133014,1.710843204,18.84479053,-1.970703033,4.8348508,43.99221157,4.726516722,47.82301873,4.726516722,47.82301873,3.510718223,50.72727273
09 01 2016,3.978813986,44.42105263,09 01 2016,4.747193181,-1.954978549,29.41375372,0.327460851,4.627989251,47.70185455,4.656813919,51.4301909,4.656813919,51.4301909,3.978813986,44.42105263
09 02 2016,3.978813986,30.95652174,09 02 2016,5.269096552,1.945780467,38.01201389,-5.02679706,4.716710116,51.77499006,4.650885821,53.9231898,4.650885821,53.9231898,3.978813986,30.95652174
09 03 2016,6.319292801,21.54166667,09 03 2016,3.836021373,-0.314279495,46.9377349,9.226001914,4.625742391,54.81372808,4.679095278,54.69484002,4.679095278,54.69484002,6.319292801,21.54166667
09 04 2016,6.085244919,16.95833333,09 04 2016,4.348726663,0.414054107,50.83665886,-17.14756624,4.610204956,55.18085126,4.766328267,52.97379701,4.766328267,52.97379701,6.085244919,16.95833333
09 05 2016,4.446909749,29.95833333,09 05 2016,4.547152457,-1.284010083,63.96158473,-11.1040126,4.801338486,54.08994071,4.82917681,49.89226251,4.82917681,49.89226251,4.446909749,29.95833333
09 06 2016,5.617149156,37.76190476,09 06 2016,5.159632358,1.55166724,59.93894436,28.24006384,4.887441358,49.65059906,4.902487293,46.39429445,4.902487293,46.39429445,5.617149156,37.76190476
09 07 2016,3.510718223,47.86956522,09 07 2016,4.488102176,-1.616053812,44.8122914,-11.75593311,4.798750585,45.93624777,4.970110413,43.00140148,4.970110413,43.00140148,3.510718223,47.86956522
09 08 2016,4.446909749,49.13636364,09 08 2016,5.368239234,-0.169146404,57.92570227,-11.13306062,5.021269937,43.59603651,5.10192618,39.35310323,5.10192618,39.35310323,4.446909749,49.13636364
09 09 2016,4.446909749,66.27272727,09 09 2016,4.63232248,2.864465212,59.28318004,3.468270647,5.090310718,39.47192015,5.212152702,35.3605255,5.212152702,35.3605255,4.446909749,66.27272727
09 10 2016,5.383101275,61.70833333,09 10 2016,3.727259322,-2.496190871,49.50759719,-4.00677959,5.194197886,34.99135303,5.273078709,32.33822219,5.273078709,32.33822219,5.383101275,61.70833333
09 11 2016,4.212861867,40.45454545,09 11 2016,5.686661377,-0.074286798,43.20028498,11.36638394,5.351949502,31.61830331,5.244414531,30.80278336,5.244414531,30.80278336,4.212861867,40.45454545
09 12 2016,5.617149156,59.91304348,09 12 2016,5.149872561,2.118016304,32.88619318,-6.559964852,5.27308874,30.40501023,5.162407497,29.17877575,5.162407497,29.17877575,5.617149156,59.91304348
09 13 2016,4.68095763,60.625,09 13 2016,4.538796947,-1.701153622,33.93848532,6.133747816,5.108205351,30.38503655,5.083215724,28.3269417,5.083215724,28.3269417,4.68095763,60.625
09 14 2016,3.276670341,48.72727273,09 14 2016,6.045737637,-0.29777912,28.43081261,-1.763752603,5.105928399,26.74628048,5.009915271,27.35527396,5.009915271,27.35527396,3.276670341,48.72727273
09 15 2016,6.085244919,44.08333333,09 15 2016,5.851524705,-0.036019969,29.05688772,-0.885283573,5.035513423,27.84950807,4.962196252,27.3506615,4.962196252,27.3506615,6.085244919,44.08333333
09 16 2016,5.149053393,31.04347826,09 16 2016,5.359532653,0.831127433,27.91921023,10.83394531,4.888303992,27.47003334,4.851468199,26.92698155,4.851468199,26.92698155,5.149053393,31.04347826
09 17 2016,4.212861867,35.20833333,09 17 2016,4.831520632,-1.442062618,25.89624916,-10.77184026,4.962771341,26.7324431,4.750038534,26.27194639,4.750038534,26.27194639,4.212861867,35.20833333
09 18 2016,6.319292801,27.375,09 18 2016,5.134636044,1.666116655,34.7072334,-22.31832851,4.703329264,26.5784682,4.681104746,25.68976025,4.681104746,25.68976025,6.319292801,27.375
09 19 2016,5.851197038,29.39130435,09 19 2016,3.995688838,0.502805064,32.74637738,51.96539741,4.584014998,25.50492787,4.777091126,24.92542198,4.777091126,24.92542198,5.851197038,29.39130435
09 20 2016,5.383101275,28.21052632,09 20 2016,4.522858286,-1.761748619,8.467192857,-37.43905403,4.755969976,24.98588467,4.93471903,22.79781675,4.93471903,22.79781675,5.383101275,28.21052632
09 21 2016,4.68095763,24.22222222,09 21 2016,5.552832799,1.791519509,36.15340574,6.108355115,4.991288403,24.28545339,5.07209845,19.58605619,5.07209845,19.58605619,4.68095763,24.22222222
09 22 2016,5.383101275,35.85714286,09 22 2016,4.821058692,-3.925123401,26.4005646,5.706832307,5.056898712,19.1221122,5.226122017,15.52414993,5.226122017,15.52414993,5.383101275,35.85714286
09 23 2016,3.744766104,36.75,09 23 2016,5.880804095,4.149388082,22.75607857,0.311679965,5.168108234,15.35060297,5.532721398,12.00152764,5.532721398,12.00152764,3.744766104,36.75
09 24 2016,4.446909749,,09 24 2016,3.015426096,-0.384072574,24.81842485,-0.453402331,5.453359105,12.09973461,5.882188321,8.441196475,5.882188321,8.441196475,4.446909749,51.8
09 25 2016,5.851197038,42.58333333,09 25 2016,4.299436179,0.07077608,27.19245109,-27.469525,5.976696855,8.554245342,6.191134868,4.578151191,6.191134868,4.578151191,5.851197038,42.58333333
09 26 2016,4.446909749,24.78571429,09 26 2016,5.199373688,-1.128695909,29.113075,21.99474457,6.216509002,4.669609472,6.353162873,1.727213095,6.353162873,1.727213095,4.446909749,24.78571429
09 27 2016,6.553340682,22.17391304,09 27 2016,6.170087276,-0.254597285,3.564173913,3.544139131,6.380198747,0.510598758,6.410845645,0.171243867,6.410845645,0.171243867,6.553340682,22.17391304
09 28 2016,2.340478815,24.91666667,09 28 2016,6.012104956,2.690614446,0.010017391,0.010017391,6.46278087,0.001431056,6.447587819,0.203575882,6.447587819,0.203575882,2.340478815,24.91666667
09 29 2016,4.446909749,26.66666667,09 29 2016,5.599525351,-3.476804686,0,0,6.389557318,0.001701786,6.359906795,2.101520457,6.359906795,2.101520457,4.446909749,26.66666667
09 30 2016,5.149053393,33.39130435,09 30 2016,7.877560192,0.498100702,0,0,6.490425268,0.607594805,6.294717773,5.870266998,6.294717773,5.870266998,5.149053393,33.39130435
10 01 2016,6.319292801,,10 01 2016,6.678790347,1.06774984,0,0,6.199737799,5.695264779,6.216234831,10.84888536,6.216234831,10.84888536,6.319292801,51.8
10 02 2016,6.085244919,,10 02 2016,5.978121204,0.03587954,0,0,6.193990252,11.30794141,6.186835074,16.25842181,6.186835074,16.25842181,6.085244919,51.8
10 03 2016,5.149053393,,10 03 2016,6.345201901,-1.65158228,0,0.0119125,6.254976443,15.54344989,6.174042686,22.35483799,6.174042686,22.35483799,5.149053393,51.8
10 04 2016,8.425723735,,10 04 2016,6.748162139,2.054682947,0,4.217426136,6.111538527,21.92387412,6.231411165,29.36875933,6.231411165,29.36875933,8.425723735,51.8
10 05 2016,6.553340682,,10 05 2016,5.499540096,-1.268913994,0.0119125,27.14310005,6.155613087,29.59718995,6.300625811,36.89433711,6.300625811,36.89433711,6.553340682,51.8
10 06 2016,5.851197038,,10 06 2016,6.305600999,1.258662697,4.241251136,-27.69739206,6.427081881,36.58521392,6.37912547,43.12684543,6.37912547,43.12684543,5.851197038,51.8
10 07 2016,6.319292801,,10 07 2016,5.842747909,-1.029342583,35.61368982,-13.31522373,6.319182464,44.50060747,6.410514634,47.89731843,6.410514634,47.89731843,6.319292801,51.8
10 08 2016,7.021436445,,10 08 2016,6.638557516,-0.830355073,39.28873644,24.6545874,6.391112065,48.2947149,6.525977141,50.8246467,6.525977141,50.8246467,7.021436445,51.8
10 09 2016,5.149053393,,10 09 2016,6.40502454,2.779435616,29.64855933,-5.964169088,6.521249374,50.89663291,6.674099358,51.72186382,6.674099358,51.72186382,5.149053393,51.8
10 10 2016,6.553340682,,10 10 2016,5.34113649,-1.372409968,44.66296962,-13.83537175,6.665569985,53.28259229,6.718244132,50.5462496,6.718244132,50.5462496,6.553340682,51.8
10 11 2016,5.617149156,39.70833333,10 11 2016,7.056684056,-2.192654173,53.71321082,15.50605626,6.835478716,50.98636627,6.723062175,47.6637461,6.723062175,47.6637461,5.617149156,39.70833333
10 12 2016,6.787388564,41.04545455,10 12 2016,7.399821655,2.64546661,48.92808027,-8.197489843,6.653683696,47.36979024,6.738923935,44.51108707,6.738923935,44.51108707,6.787388564,41.04545455
10 13 2016,6.553340682,25.91304348,10 13 2016,5.550305081,0.407313528,59.64900598,-7.193715217,6.680024114,44.63508179,6.779534586,41.4630975,6.779534586,41.4630975,6.553340682,25.91304348
10 14 2016,4.915005512,45.68421053,10 14 2016,6.346255117,-1.337513429,62.17244185,-6.481608152,6.883063994,41.52838919,6.647347686,38.59299838,6.647347686,38.59299838,4.915005512,45.68421053
10 15 2016,7.255484327,55.79166667,10 15 2016,7.54951868,-0.750521341,57.5021625,-6.609,6.775515649,38.22582153,6.266357857,35.90109488,6.266357857,35.90109488,7.255484327,55.79166667
10 16 2016,7.72358009,46.34782609,10 16 2016,7.415268815,0.138392513,46.350275,17.56867857,6.283463414,36.02478443,5.793872025,34.47044217,5.793872025,34.47044217,7.72358009,46.34782609
10 17 2016,5.149053393,61,10 17 2016,6.530497609,2.546464355,28.5893875,1.580151473,5.740094509,33.45267867,5.394589683,33.76907078,5.394589683,33.76907078,5.149053393,61
10 18 2016,6.319292801,62.875,10 18 2016,5.784118915,-2.412705992,28.39717857,6.7290941,5.358058152,33.93386342,5.179228853,34.22835598,5.179228853,34.22835598,6.319292801,62.875
10 19 2016,7.72358009,58.125,10 19 2016,7.584204577,-0.765547215,29.78512112,-6.964726192,5.085616387,33.92067024,5.128654449,34.411377,5.128654449,34.411377,7.72358009,58.125
10 20 2016,7.489532208,47.5,10 20 2016,6.971584246,-0.110096123,37.90215777,1.88812417,5.094012019,34.83053429,5.193158045,33.15701121,5.193158045,33.15701121,7.489532208,47.5
10 21 2016,6.553340682,26,10 21 2016,5.593416701,0.994797115,39.05446822,-16.78980279,5.206334941,34.48292647,5.357516498,31.36088073,5.357516498,31.36088073,6.553340682,26
10 22 2016,5.383101275,28.66666667,10 22 2016,4.105153032,0.738023185,42.09490285,17.3615142,5.279127175,30.15757288,5.661708529,30.0412007,5.661708529,30.0412007,5.383101275,28.66666667
10 23 2016,7.957627972,28.66666667,10 23 2016,3.611686479,-0.22377318,28.34553468,-7.265000421,5.587087378,29.44214285,5.971283662,29.8328947,5.971283662,29.8328947,7.957627972,28.66666667
10 24 2016,7.021436445,39.0952381,10 24 2016,3.85624311,3.745163986,31.95768072,11.5021975,6.118911035,30.52388637,6.2106344,29.75562704,6.2106344,29.75562704,7.021436445,39.0952381
10 25 2016,5.617149156,38.26086957,10 25 2016,3.877026562,-3.651076737,28.30482633,-8.534609453,6.207852574,29.53265489,6.110622397,29.09821845,6.110622397,29.09821845,5.617149156,38.26086957
10 26 2016,3.978813986,44.86956522,10 26 2016,7.642974,-1.769753057,36.15416943,-26.0066437,6.305139591,29.21033987,5.812946927,29.28042936,5.812946927,29.28042936,3.978813986,44.86956522
10 27 2016,3.510718223,25.38888889,10 27 2016,7.7578447,1.812794461,35.46890308,55.00180969,5.818875025,28.55166058,5.467749706,31.76679722,5.467749706,31.76679722,3.510718223,25.38888889
10 28 2016,3.978813986,33.58333333,10 28 2016,6.102962344,0.915665528,8.776993035,-29.47905303,5.314826164,30.07928764,5.236948403,34.71409001,5.236948403,34.71409001,3.978813986,33.58333333
10 29 2016,3.276670341,26.40909091,10 29 2016,6.260874449,-3.929195836,37.08689268,-9.729525542,5.26954793,36.66944345,5.014736658,37.74522726,5.014736658,37.74522726,3.276670341,26.40909091
10 30 2016,8.191675853,36.95,10 30 2016,7.334452083,2.934820005,35.91773929,11.92823977,5.126471116,37.39353894,4.869934577,40.39783577,4.869934577,40.39783577,8.191675853,36.95
10 31 2016,7.957627972,40.0625,10 31 2016,4.47883388,-0.398115446,25.01906036,4.465232427,4.648190927,39.1726994,4.842778335,43.46277735,4.842778335,43.46277735,7.957627972,40.0625
11 01 2016,5.851197038,,11 01 2016,4.558035683,0.309294276,26.04862119,9.124084778,4.835141687,44.62726897,5.119911088,46.8852106,5.119911088,46.8852106,5.851197038,51.8
11 02 2016,6.085244919,42.14285714,11 02 2016,4.239122039,1.566131398,31.54341446,-5.873086843,5.045002392,46.58836369,5.535466446,49.19010077,5.535466446,49.19010077,6.085244919,42.14285714
11 03 2016,7.957627972,36.79166667,11 03 2016,4.229502672,-2.083189978,46.1622925,-21.49831381,5.479589186,49.43999913,5.916045019,50.91673455,5.916045019,50.91673455,7.957627972,36.79166667
11 04 2016,3.978813986,23.3,11 04 2016,5.786014703,-0.746168051,54.9080837,18.96882402,6.081807759,51.54193949,6.180763204,51.80163337,6.180763204,51.80163337,3.978813986,23.3
11 05 2016,4.68095763,25.83333333,11 05 2016,5.259336755,3.073844447,42.15556109,8.612883485,6.186738112,51.76826503,6.381452575,53.44300658,6.381452575,53.44300658,4.68095763,25.83333333
11 06 2016,4.212861867,30.25,11 06 2016,3.986490756,-1.561427036,48.3718625,-38.25394804,6.27374374,52.09469559,6.531066011,55.02444036,6.531066011,55.02444036,4.212861867,30.25
11 07 2016,3.978813986,46.69565217,11 07 2016,5.787489204,1.014597566,63.20104739,35.15334141,6.683875873,56.46605911,6.637490926,56.08777439,6.637490926,56.08777439,3.978813986,46.69565217
11 08 2016,6.085244919,58.125,11 08 2016,6.027060616,-0.090365887,39.77628424,-2.357565759,6.635578421,56.51256637,6.538267999,54.40318301,6.538267999,54.40318301,6.085244919,58.125
11 09 2016,5.383101275,39.35,11 09 2016,7.281229594,-3.088308607,51.5048625,-13.754525,6.593018485,55.2846977,6.462717342,51.79829966,6.462717342,51.79829966,5.383101275,39.35
11 10 2016,3.510718223,46.73913043,11 10 2016,8.445032685,1.272354498,60.875875,-7.668274997,6.38620709,51.41228495,6.461483576,49.54908214,6.461483576,49.54908214,3.510718223,46.73913043
11 11 2016,6.085244919,69.375,11 11 2016,6.52052717,1.641190555,56.4923625,46.58261965,6.408926452,48.69791633,6.511683503,49.4106574,6.511683503,49.4106574,6.085244919,69.375
11 12 2016,5.851197038,34.04166667,11 12 2016,5.868376152,-2.397048189,44.440575,-49.97564108,6.589317185,48.53704515,6.500091446,49.36935731,6.500091446,49.36935731,5.851197038,34.04166667
11 13 2016,7.255484327,52.375,11 13 2016,6.85741569,1.687742679,78.97140715,-16.90058571,6.536806871,50.99701071,6.491404926,49.93702015,6.491404926,49.93702015,7.255484327,52.375
11 14 2016,8.893819498,62.375,11 14 2016,5.449407039,-0.175325268,63.52659821,25.56216428,6.374150281,48.57401607,6.529103352,50.9057682,6.529103352,50.9057682,8.893819498,62.375
11 15 2016,6.319292801,58.33333333,11 15 2016,5.729141068,2.666109633,31.18120357,24.26055178,6.563257625,50.24003367,6.686938556,55.03596192,6.686938556,55.03596192,6.319292801,58.33333333
11 16 2016,5.617149156,36.83333333,11 16 2016,5.833549828,-3.591324313,24.39797322,-3.986351781,6.649902151,53.90325485,6.703853531,59.18406313,6.703853531,59.18406313,5.617149156,36.83333333
11 17 2016,7.255484327,86.54166667,11 17 2016,8.60406822,-1.461652426,41.87529464,-7.196899999,6.847655893,60.96459724,6.805209638,62.17347714,6.805209638,62.17347714,7.255484327,86.54166667
11 18 2016,5.149053393,65.25,11 18 2016,7.7832623,2.500473947,55.36626428,-5.943958926,6.61400255,62.6843373,6.91126342,62.91393052,6.91126342,62.91393052,5.149053393,65.25
11 19 2016,5.851197038,27.85714286,11 19 2016,5.500803954,0.836323295,61.66033393,12.82816607,6.953970471,62.87149687,7.233132753,63.06388568,7.233132753,63.06388568,5.851197038,27.85714286
11 20 2016,5.383101275,21.41666667,11 20 2016,5.718819556,-1.491844601,62.01044464,-31.54324643,7.165817239,63.1859574,7.404572827,62.39464152,7.404572827,62.39464152,5.383101275,21.41666667
11 21 2016,9.127867379,42.70833333,11 21 2016,6.773158452,1.31967898,75.18872143,35.36858785,7.57961055,63.13420277,7.489876593,61.16973437,7.489876593,61.16973437,9.127867379,42.70833333
11 22 2016,7.957627972,56.08333333,11 22 2016,6.335652747,-1.131504483,56.82375179,-36.91751321,7.468290691,60.86376439,7.580543399,57.95188439,7.580543399,57.95188439,7.957627972,56.08333333
11 23 2016,5.149053393,62.70833333,11 23 2016,7.217826022,3.443874146,73.82737,22.6768013,7.421728537,59.51123596,7.819930915,54.00567109,7.819930915,54.00567109,5.149053393,62.70833333
11 24 2016,5.617149156,59.38095238,11 24 2016,6.968494814,-6.373849359,53.913475,4.422269998,7.851610968,53.48065282,7.951917203,47.93745107,7.951917203,47.93745107,5.617149156,59.38095238
11 25 2016,7.021436445,80.66666667,11 25 2016,10.16303775,4.810947823,56.6763813,-9.398571663,8.186453241,49.02512449,7.981611192,40.83875266,7.981611192,40.83875266,7.021436445,80.66666667
11 26 2016,6.085244919,50.41666667,11 26 2016,6.983731331,-4.253094699,63.86155761,-0.13911407,7.817687399,41.3065759,7.793058875,32.28960359,7.793058875,32.28960359,6.085244919,50.41666667
11 27 2016,7.489532208,80.20833333,11 27 2016,8.615372733,2.63725153,61.64816225,-9.587090656,7.940692935,32.18455759,7.814811954,23.48970153,7.814811954,23.48970153,7.489532208,80.20833333
11 28 2016,6.319292801,50,11 28 2016,5.993919436,4.201487139,59.29565282,-3.803164631,7.620796291,23.37767727,7.794352826,15.47542211,7.794352826,15.47542211,6.319292801,50
11 29 2016,11.23429831,56.4,11 29 2016,6.009717668,-5.131897682,47.35605273,6.854253442,7.882946636,14.90686972,7.776120496,8.891374795,7.776120496,8.891374795,11.23429831,56.4
11 30 2016,6.085244919,65.20833333,11 30 2016,10.22700304,-0.816101559,31.61328801,-11.18972428,7.87931555,8.141719334,7.734687334,4.048797774,7.734687334,4.048797774,6.085244919,65.20833333
12 01 2016,9.361915261,61.30434783,12 01 2016,9.312390729,1.993807093,22.72477674,17.4391238,7.566099301,3.625535332,7.768159524,1.335245111,7.768159524,1.335245111,9.361915261,61.30434783
12 02 2016,5.617149156,60.56521739,12 02 2016,7.581676859,-1.731767085,2.646541176,2.631682353,7.75864715,0.379138655,7.887109345,0.126733333,7.887109345,0.126733333,5.617149156,60.56521739
12 03 2016,5.383101275,47.86363636,12 03 2016,7.844770083,2.921549491,0.007429412,0.007429412,7.979732122,0.001061345,8.033309025,0.000353782,8.033309025,0.000353782,5.383101275,47.86363636
12 04 2016,11.00025043,30.33333333,12 04 2016,6.376096222,-3.297547413,0,0,7.922948762,0,7.994901768,0.000645833,7.994901768,0.000645833,11.00025043,30.33333333
12 05 2016,9.361915261,24.76470588,12 05 2016,7.828971851,3.894861011,0,0,8.197246192,0,7.921825332,0.231242857,7.921825332,0.231242857,9.361915261,24.76470588
12 06 2016,7.255484327,,12 06 2016,5.984300068,0.575547143,0,0,7.86451035,0.0019375,7.660500842,2.39733777,7.660500842,2.39733777,7.255484327,51.8
12 07 2016,8.191675853,,12 07 2016,8.034489296,-4.156690372,0,0,7.703719455,0.691791071,7.371662351,6.788264447,7.371662351,6.788264447,8.191675853,51.8
12 08 2016,5.851197038,,12 08 2016,10.66022567,-0.1510311,0,0,7.413272721,6.49828474,6.962707145,13.00153209,6.962707145,13.00153209,5.851197038,51.8
12 09 2016,8.425723735,,12 09 2016,9.129271666,2.530876767,0,0,6.997994878,13.17471753,6.682939681,19.65159313,6.682939681,19.65159313,8.425723735,51.8
