date,O3_AO,PM10_AO,O3_AZ,PM10_AZ,O3_BJ,PM10_BJ,O3_CY,PM10_CY,O3_CJ,PM10_CJ,O3_CH,PM10_CH,O3_IC,PM10_IC,O3_IZ,PM10_IZ,O3_MH,PM10_MH,O3_MA,PM10_MA,O3_TL,PM10_TL,O3_VC,PM10_VC,O3_XO,PM10_XO
09/07/2015,40.41666667,30.66666667,26.91666667,40.41666667,,,34.01388889,0,40.60416667,30.58333333,32.04166667,43.75,32.08333333,30.58333333,31.66666667,45.04166667,33.04166667,32.75,,,45.14583333,25.91666667,29.60416667,47.91666667,38.56521739,29.90909091
10/07/2015,30,33.16666667,20.20833333,35.625,,,28.71527778,5e-324,30.125,30.5,25.2173913,40.04761905,26.79166667,25.25,28.16666667,38,21.625,30.20833333,,,34.39583333,30.95833333,23.16666667,42.33333333,36.41666667,27.5
11/07/2015,25.79166667,42.45833333,17.875,43.45833333,,,24.84722222,0,25.29166667,42.52083333,21.16666667,44.875,22.41666667,40.41666667,23.33333333,49.33333333,20.66666667,36.54166667,,,29.45833333,37.83333333,21.08333333,51.95652174,29.5,46.08333333
12/07/2015,26.80952381,25.33333333,20.5,24.70833333,,,24.04545455,0,26.13636364,24.35416667,22.31818182,25.69565217,22.61904762,25.66666667,24.13636364,30.75,21.40909091,22.95833333,,,27.86363636,25.04166667,21.71428571,32.83333333,27.20833333,29.375
13/07/2015,40.66666667,52.5,28.1,53.41666667,,,37.39583333,5e-324,40.29166667,49.83333333,33.25,54.08333333,32.58333333,45.20833333,37.75,60.91666667,34.08333333,44.5,,,43.125,48.75,31.3125,55.54166667,29.85,55.70833333
14/07/2015,51.75,50.66666667,38.29166667,60.54166667,,,45.1875,5e-324,52.5625,53.375,41.83333333,54.33333333,42.58333333,45,44.16666667,54.45833333,42.5,51.91666667,,,47.91666667,,39.8125,60.19047619,37.375,53
15/07/2015,62.54166667,39.41666667,46.875,42.375,,,55.89583333,0,60.04166667,37.16666667,51.83333333,43.875,55.33333333,32.83333333,58.625,38.95833333,53.20833333,37.25,,,57.70833333,,50.85416667,44.9047619,45.58333333,67.25
16/07/2015,49.25,41.58333333,30.17391304,48.19047619,,,47.625,0,49.39583333,35.125,38.04166667,48.54166667,42.29166667,34,46.04166667,44.04166667,30.4,35.3,,,57.79166667,,37.8125,52.66666667,49,35.25
17/07/2015,,37.83333333,25.54166667,40.95833333,,,35.3125,0,40.54166667,36.5,31.33333333,41.33333333,32.29166667,29.29166667,33.33333333,39.75,34,34.70833333,,,50.52083333,31.875,29.08333333,47.58333333,39.66666667,27.9
18/07/2015,28.04166667,37.45833333,21.75,40.33333333,,,29.22916667,5e-324,32.70833333,31.375,23.29166667,45.75,26.41666667,31.16666667,29.75,35.625,26.125,34.125,,,37.1875,29,24.04166667,46.75,28.82608696,27.60869565
19/07/2015,28.66666667,16.79166667,24.0952381,26.45833333,,,27.5,0,35.04761905,16.9375,24.22727273,21.79166667,24.14285714,17.58333333,27.38095238,24.08333333,26.15,19.65,,,35.42857143,18.29166667,23.9047619,22.75,28.95238095,10.83333333
20/07/2015,29.91666667,28.125,23.41666667,36.79166667,,,28.375,0,32.95833333,24.95833333,26.91666667,37.70833333,25.875,25.20833333,26,36.80952381,27.5,28,,,42.66666667,23.08333333,25.20833333,41.375,27.25,24.77272727
21/07/2015,35.625,34.5,32.375,38.33333333,,,33.89583333,0,37.27083333,25.91666667,34.91666667,39.625,33.30434783,27.56521739,34.17391304,35.29166667,34.95833333,32.375,,,45.95833333,28.16666667,32,45.08695652,31.66666667,20.33333333
22/07/2015,28.16666667,29.79166667,29.08333333,37.20833333,,,28,0,34.95833333,22.47916667,27.66666667,38.66666667,28.375,23,28.33333333,33.625,29.75,30.41666667,,,40.16666667,16.91666667,27,40.16666667,30.29166667,19
23/07/2015,19.25,33.58333333,16.91666667,39.04166667,,,21.66666667,5e-324,28.5625,27.16666667,20.125,41.41666667,17.75,29.29166667,20.16666667,41.83333333,20.75,33.33333333,,,34.22916667,32.16666667,18.02083333,50.4,24.625,29.91666667
24/07/2015,29.83333333,28.70833333,24.04166667,36.08333333,,,29.58333333,0,33.5625,27.125,26.45833333,34.66666667,24.45833333,27.86363636,25.08333333,37.25,26.91666667,30.83333333,,,39,26.41666667,23.125,46.0952381,33.90909091,30.2
25/07/2015,36.95833333,26.95833333,29.75,35.10526316,,,41.20833333,0,41.3125,26.39583333,34.66666667,32.86956522,34.52173913,27.68181818,37.08333333,43,35,24.15,,,45.72916667,24.29166667,31.02083333,35.16666667,42.16666667,25.65217391
26/07/2015,44.85714286,21.95833333,39.85,,,,42.76190476,5e-324,50.83333333,26.04166667,39.14285714,28.83333333,37,22.5,37.38095238,29.31818182,41.33333333,22.79166667,,,49.65909091,22.54166667,36.5952381,30.82608696,42.61904762,23.41666667
27/07/2015,42.54166667,28.04166667,31.16666667,,,,39.45833333,0,44.91666667,33.85416667,34.58333333,33.16666667,32.16666667,25.79166667,32.54166667,32.66666667,35.375,29.70833333,,,51,25.79166667,32.0625,37.54166667,39.375,34.04166667
28/07/2015,41.41666667,34.08333333,32.70833333,40.20833333,,,39.0625,0,48.14583333,36.89583333,35.58333333,37.29166667,34.95833333,31.5,33.54166667,40.20833333,35.70833333,35.54166667,,,52.875,28.875,33.85416667,43.34782609,44.95833333,49.91666667
29/07/2015,40.41666667,38.91666667,30.75,48.5,,,38.75,0,44.95833333,38.08333333,34.04166667,44.75,33.875,36.41666667,22.625,,37.66666667,40,,,49.77083333,36.875,31.8125,55.54166667,42.95833333,51.20833333
30/07/2015,30.625,32.5,21.16666667,42.58333333,,,30.39583333,0,36.02083333,32.4375,23.04166667,42.79166667,23.875,31.83333333,27.04166667,41.25,26.79166667,33.5,,,40.20833333,26.05263158,22.8125,49.6,33.83333333,44.58333333
31/07/2015,29.54166667,36.72727273,23.91666667,46.70833333,,,29.66666667,0,34.91666667,40.22916667,26.125,49.79166667,24.875,39.18181818,25.95833333,50.79166667,27.91666667,41.04166667,,,37.83333333,39.79166667,25.10416667,60.36363636,33.66666667,55.33333333
01/08/2015,40.5,32.625,27.125,40.08333333,36.375,37.04347826,39.58333333,0,44.25,30.39583333,29.66666667,39.83333333,31.16666667,36.375,35.25,44.36363636,35.25,30.75,,,44.95833333,32.04166667,29.89583333,48.95833333,36.5,39.47826087
02/08/2015,43.19047619,30.625,33.95238095,36.16666667,37.125,33.20833333,40.16666667,0,48.64285714,28.125,36.14285714,37.95833333,36.80952381,31.04166667,38.47619048,37.83333333,39.95238095,30.875,,,47.0952381,26.83333333,35.64285714,47.58333333,41.04761905,34.25
03/08/2015,34.73913043,37.2173913,27.04166667,43.375,35.75,44.5,33.29166667,5e-324,38.1875,34.08333333,31.91666667,48.70833333,34,38.20833333,34.75,44.45454545,30.45833333,40.375,,,44.72916667,37.33333333,32.66666667,53.0952381,36.2173913,44.86956522
04/08/2015,34.90909091,43.26086957,25.625,52.41666667,33.125,50,35.04166667,0,40.85416667,34.8125,28.66666667,52.45833333,31.125,40.45833333,32.34782609,56,32.20833333,43.5,,,47.22916667,38.91666667,29.79166667,57.91666667,40.18181818,43.2
05/08/2015,30.16666667,32.39130435,22.04166667,40.08333333,26.70833333,36.625,31.04166667,0,36.625,25.60869565,12.72222222,45.66666667,26.875,28.95833333,27.5,39.625,29.60869565,31.625,,,42.0625,22.66666667,25.54166667,39.5,37.91666667,34.19047619
06/08/2015,31.5,26.15789474,30.41666667,42.08333333,36.29166667,34.13636364,38.4375,0,47.22916667,28.45833333,34.04166667,37.13043478,31.375,31.5,34.5,41.15,39.95454545,33.75,,,48.64583333,25.79166667,32.375,,41,43.05
07/08/2015,38.875,28.66666667,31.625,36.125,31.59090909,32.18181818,38.33333333,0,42.60416667,31.40909091,33.29166667,33.875,34,27.5,38.83333333,32.95454545,31.47826087,29.85,,,49.4375,23.41666667,33.3125,33.71428571,40.25,38.73333333
08/08/2015,41.23809524,30.54166667,38.80952381,37.33333333,37.70833333,33.66666667,43.73809524,0,40.52083333,26.16666667,37.14285714,39.16666667,40.9047619,28.16666667,44.61904762,40.93333333,34.58333333,31.33333333,,,49.70833333,23.58333333,38.38095238,44.6875,48.82608696,29.10526316
09/08/2015,46.47826087,22.08695652,33.625,28.90909091,40.16666667,24.54545455,44.14583333,0,49.04166667,18.52083333,37.29166667,27.95833333,39.08333333,20.58333333,42.875,,41.28571429,23,,,61.66666667,18.25,38.77083333,30.77272727,47.47619048,24.65
10/08/2015,33.5,28.83333333,24.45833333,37.04166667,32.20833333,31.72727273,31.85416667,0,37.08333333,27.41666667,28.79166667,38.04166667,,29.34782609,29.91666667,,30.45833333,25.95833333,,,42.04166667,25.58333333,28.27083333,40.21052632,33.33333333,27.2173913
11/08/2015,28.33333333,29.66666667,20.33333333,38.625,26.25,,27.60416667,5e-324,33.47916667,28.8125,22.875,33.91666667,,26.66666667,23.79166667,,24.16666667,26.52631579,,,37.1875,24.29166667,24.14583333,34.69565217,31,35.79166667
12/08/2015,25.33333333,23.29166667,19.375,23.5,23.625,26.15,26.625,0,27.9375,23.5,22.29166667,23.25,,18.75,26.95652174,,20.16666667,22.29166667,,,33.14583333,20.125,25.54166667,28.41666667,29.04166667,27.08333333
13/08/2015,24.875,21.5,10.42105263,24.5,20.58333333,26,24.1875,0,27.8125,18.66666667,17.875,26.04166667,,19.79166667,21.29166667,,19.58333333,19.875,,,31.77083333,17.95833333,19.9375,32.04166667,20.68421053,24.33333333
14/08/2015,31.28571429,32.83333333,27.0952381,36.66666667,28.04166667,35.39130435,31.5,0,35.42857143,31.08333333,27.85714286,35.125,,29.70833333,31.57142857,,29.57142857,31.04347826,,,32.75,27.25,26.33333333,42.8,39.14285714,32.375
15/08/2015,35.25,23.16666667,26.70833333,29.16666667,31,21.33333333,31.875,0,38.60416667,23.47916667,28.04166667,30.45833333,,25.73913043,29.25,,31.29166667,21.17391304,,,42.625,19.625,26.39583333,36,39.125,32.91304348
16/08/2015,45.91666667,25,35.08333333,28.95833333,41,26.125,39.91666667,0,46.75,22.64583333,40.53333333,34.35,,27.70833333,36.41666667,,41.04166667,25.45833333,,,47.95833333,22.5,35.75,37.83333333,43.35,31.52631579
17/08/2015,28.29166667,20.34782609,28.41666667,26.875,31.16666667,22.45,31.375,0,28.6875,18.0625,,25.18181818,,23.5,34.95833333,,24.79166667,22.20833333,,,38.45833333,17.5,30.35416667,31.17391304,38.47368421,16
18/08/2015,27.25,29.95833333,19.41666667,36.95833333,29.95833333,26.875,28.54166667,0,29.04166667,23.10416667,26.41666667,34.625,,23.29166667,26.41666667,,24.58333333,28.41666667,,,36.79166667,22.29166667,22.02083333,42.27272727,,
19/08/2015,27.29166667,25.41666667,22.70833333,38.125,29.70833333,27.61904762,29.54861111,5e-324,32.125,25.02083333,29.41666667,32.625,,21.08333333,27.36363636,,26.375,25.16666667,,,34.10416667,22.29166667,27.75,,,
20/08/2015,37.57142857,44.25,36.76190476,55.04166667,,,40.66666667,0,45.04761905,33.41666667,41.14285714,55.16666667,,39.625,37.05263158,,37.9047619,43.91666667,,,42.16666667,37.5,39.0952381,60.34782609,41.85714286,42.13043478
21/08/2015,21.25,44.20833333,20.41666667,47.25,24.20833333,40.75,23.70833333,0,18.33333333,36.375,25.75,44.29166667,18.17391304,37.60869565,23.79166667,52.125,18.625,38.08333333,,,30.6875,35.54166667,13.275,47.5,31.95833333,32.39130435
22/08/2015,34.95833333,40,34.25,45.625,36.75,37.125,33.25,0,34.125,39.75,37,44.20833333,34.66666667,32.29166667,32.33333333,43.54166667,34.95833333,36.25,,,40.35416667,35.54166667,34.22916667,46.04347826,33.04166667,18.22727273
23/08/2015,40.875,22.33333333,32.25,23.16666667,36.5,26.45,37.625,0,40.4375,18.70833333,35.25,23.45454545,33.625,16.5,33.5,26.33333333,34.16666667,25.16666667,,,44.25,21.625,31.54166667,24.30434783,38.875,15.25
24/08/2015,38.25,33.875,29.29166667,38.54166667,35.08333333,33.30434783,36.4375,0,40.72916667,24.04166667,33.33333333,37.13043478,31.16666667,27.58333333,31.78947368,37.54166667,34.91666667,29.29166667,,,44.72916667,26.83333333,29.9375,41.77272727,35.18181818,25.44444444
25/08/2015,26.75,21.75,21.91666667,26.91666667,27.45833333,20.33333333,27.65277778,0,32.97916667,18.95833333,27.25,19.82608696,26.41666667,15.91666667,28.29166667,18.33333333,24.70833333,19.56521739,,,31.6875,17.7,27.45833333,24.79166667,27.56521739,19.7
26/08/2015,30.38095238,20.58333333,24.85714286,22.95833333,27.95454545,16.54545455,30.44444444,0,34.0952381,17.89583333,28.61904762,19.95454545,26.47619048,15.125,28.0952381,19.30434783,26.28571429,17.125,,,34.58333333,14.20833333,27.69047619,27.72727273,32.85714286,20.29166667
27/08/2015,39.375,27.45833333,30.58333333,33.625,38.20833333,24.75,39.52777778,5e-324,47.5625,20.25,35.79166667,24.20833333,36.66666667,21.41666667,36,24.54166667,33.375,22.375,,,44.1875,21.08333333,35.97916667,30.16666667,35.79166667,23.54166667
28/08/2015,31,29.83333333,23.41666667,32.95833333,29.70833333,26.54166667,30.94444444,0,38.14583333,23.875,27.25,28.04166667,28.375,26.54166667,30.30434783,26.05,25.125,24.875,,,36.08333333,24.4,28.9375,31.5,32.66666667,24.58333333
29/08/2015,34.66666667,34.08333333,29.29166667,26.04166667,33.33333333,24.95833333,34.55555556,0,41.0625,24.04166667,30.83333333,27.25,31.66666667,20.29166667,32.70833333,21.83333333,29.33333333,26.91666667,,,41.39583333,26.125,32.9375,27.79166667,38.875,23.33333333
30/08/2015,33.875,24.52173913,27.625,24.29166667,30.91666667,18.125,29.55555556,0,38.97916667,11.875,29.95833333,21.41666667,27.66666667,19.33333333,26.625,19.75,30.125,17.5,,,38.75,14.39130435,28.85416667,23.41666667,32.20833333,15
31/08/2015,25.29166667,29.17391304,16.79166667,37.625,20.625,29.04166667,22.51388889,0,28.83333333,22.83333333,20.91666667,35.04166667,19.25,24.5,20.33333333,37.16666667,21.75,27.95833333,,,30.91666667,20.83333333,18.60416667,40.08695652,,
01/09/2015,33.76190476,38.83333333,26,53.60869565,28.66666667,35.25,32.57142857,0,32.71428571,24.25,30.38095238,45.25,29.33333333,33.54545455,28,37.125,30.38095238,36.08695652,,,32.0625,27.25,22.21052632,53.5,,
02/09/2015,49.29166667,46.91666667,40.04347826,49.54545455,47.75,34.29166667,50.72222222,0,51.70833333,24.45833333,46.95833333,42.5,43.66666667,28.39130435,44.16666667,39.875,43.75,39.75,,,46.85416667,26.20833333,39.36363636,41.11111111,,
03/09/2015,28.70833333,54.95833333,21.29166667,46.65,27.375,49.08333333,30.40277778,5e-324,32,25.54166667,26.58333333,53.45833333,25.83333333,32.08333333,30.16666667,48.83333333,25.33333333,39.875,,,40.77083333,31.5,21,60,,
04/09/2015,26.375,47.125,20.0952381,38.27272727,27.56521739,42.83333333,26.41666667,5e-324,33.75,27.65217391,24.43478261,43.5,24.95833333,33,26.58333333,50.70833333,28.08333333,40.79166667,,,35.77083333,24.79166667,25.3,54,,
05/09/2015,40.20833333,34.08333333,23.75,35.375,32.83333333,32.95833333,36.54166667,0,41.45833333,21.91304348,28.83333333,40.5,29.83333333,26.66666667,28,40.90909091,31.95833333,30.20833333,,,45.375,26.41666667,25.04166667,49.58333333,,
06/09/2015,37.875,33.95833333,27.45833333,27.625,36.20833333,22.70833333,37.52777778,0,40.91666667,18.70833333,33.33333333,27.41666667,32,23.125,32.625,32.91666667,34.875,20.20833333,,,43.5,21.16666667,27.54166667,36.75,,
07/09/2015,42.23809524,,30.71428571,40.33333333,32.10526316,29.70833333,38.6031746,0,46.61904762,27.70833333,36.14285714,36.33333333,31.9047619,24.75,32.85714286,34,36.61904762,30.04166667,,,40.45238095,24.57894737,29.52380952,40.54166667,,
08/09/2015,28.68421053,,27.41666667,51.45833333,36.125,40.375,36.29166667,0,37.04166667,31.875,33.04166667,48.625,34,33.58333333,33.16666667,38.79166667,33.38095238,41.33333333,,,44.39583333,32.66666667,29,57.33333333,,
09/09/2015,43.08333333,,27.95833333,51.91666667,41.08333333,44.04166667,41.86111111,0,42.25,28.69565217,38.58333333,46.54166667,41.57142857,33.28571429,41.625,40.41666667,33.04166667,37.16666667,,,57,35.95833333,30.85714286,50.33333333,,
10/09/2015,29.83333333,,5,52.22222222,26.16666667,30.70833333,27.86111111,0,23.38888889,29.08695652,27.79166667,39.125,28.20833333,27.45833333,31.25,36,26.5,33.79166667,,,36.45833333,20.04166667,24.375,46.75,,
11/09/2015,24.66666667,,,,23.33333333,21,25.13888889,0,31.04166667,16.125,,,26.375,19.25,21.35,23,15.75,19,,,29.20833333,16.83333333,19.25,40.25,,
12/09/2015,35.77272727,,,,33.08333333,34.625,32.94444444,5e-324,34.66666667,30.29166667,,,29.70833333,25.75,27.75,36.20833333,28.95833333,36.5,,,29.47916667,30.25,25.08333333,41.45833333,,
13/09/2015,33,,,,33.47619048,31.09090909,30.25396825,0,38.19047619,22.04347826,,,31,26.25,28.0952381,41.91666667,27.47619048,25.91666667,,,35.5,28.61904762,23.38095238,41.70833333,,
14/09/2015,23.95833333,,,,23.33333333,33.5,22.55555556,0,27.08333333,26.86363636,,,18.19047619,26.41666667,21.29166667,32.625,20.625,33.625,,,30.02083333,30.95652174,17.875,46.79166667,,
15/09/2015,33.125,,,,,,32.375,0,39.91666667,26.95833333,,,31.95833333,37.54166667,32.54166667,53.69565217,28.5,35.58333333,,,36.58333333,34.16666667,27.16666667,48.75,,
16/09/2015,21.95454545,,,,19.20833333,25.625,20.47916667,0,25.45833333,18,,,16.58333333,31.79166667,21.08333333,36.375,18.125,24.08333333,,,28.91666667,22,12.75,39.41666667,,
17/09/2015,21.08695652,,,,26.70833333,23.91666667,25.25694444,0,31.75,18.05,,,26.75,19.54166667,26.75,31.875,23.91666667,29.33333333,,,25.47916667,19.25,21.91666667,34.58333333,,
18/09/2015,37.65217391,,29.625,41.25,,,34.13194444,0,40.20833333,23.91666667,,,33.04166667,27.66666667,32.29166667,46.04166667,,,,,36.77083333,34.29166667,28,57.04166667,,
19/09/2015,39.28571429,24.70833333,31.71428571,32.33333333,37.71428571,29.30434783,39.50793651,0,40.55,20.75,35.19047619,,35.23809524,24.91666667,36.61904762,29.79166667,32.71428571,25.5,,,45.71428571,21.55,28.27777778,32.9047619,,
20/09/2015,35.70833333,21.79166667,27.75,24.54166667,30.16666667,24.08333333,30.97222222,5e-324,38.5,20.43478261,27.875,,27.54166667,21.66666667,28.33333333,26.45833333,27.25,22.83333333,,,36.16666667,20.33333333,25,32.17391304,,
21/09/2015,27.5,36.75,20.45833333,38.70833333,24.20833333,31.5,24.30555556,0,33.375,29,22.20833333,,21.375,27.25,22.95833333,,23.29166667,29.54166667,,,31.22916667,32.75,18.25,37.13043478,,
22/09/2015,31.5,30.04166667,19.4,35.66666667,29.375,28.83333333,30.25,0,38.58333333,23.83333333,28.75,,30.33333333,23.95833333,31.73913043,31.57142857,26.08333333,27.83333333,,,34.91666667,27.16666667,,42.18181818,,
23/09/2015,36.875,33.33333333,22.54166667,37.625,30.91666667,31.375,32.50694444,0,42.375,27.875,27.25,,25.56521739,30,26.54166667,39.33333333,26.3,28.58333333,,,43.14583333,27.35,22.70833333,48.625,,
24/09/2015,23.125,31.70833333,15.33333333,38.79166667,20.41666667,33.16666667,22.18055556,0,30.66666667,26.91304348,19.625,,20.29166667,27.625,18.04166667,40.70833333,19.125,33.33333333,,,30.4375,30.45833333,15.16666667,46,,
25/09/2015,24.71428571,26.25,19.61904762,28.83333333,23.66666667,23.41666667,25.04761905,0,32.71428571,20.17391304,23.95238095,,24.28571429,17.41666667,26.80952381,21.56521739,21.76190476,24.875,,,31.5952381,25.58333333,19.52380952,30.85,,
26/09/2015,10.875,23.70833333,8.875,31.54166667,9.5,25.04166667,10.36111111,0,19.75,17,9.727272727,,11.875,19.73913043,12.20833333,26.69565217,9.291666667,26.54166667,,,22.91666667,17.25,10.26086957,34.90909091,,
27/09/2015,25.20833333,15.04166667,25.375,25.875,22.66666667,21.16666667,23.375,0,29.25,14.75,23.125,,22.04166667,18.77272727,21.79166667,26.20833333,23.66666667,22.79166667,,,28.625,16,19.91304348,28.04545455,,
28/09/2015,17.875,19.16666667,13.95833333,19.125,14.08695652,16.95652174,16.9375,5e-324,24.375,15.58333333,8.947368421,,13.29166667,14.33333333,13.625,20.39130435,14.625,18.625,,,23.57142857,15.45833333,10.5,26.16666667,,
29/09/2015,23.875,19.33333333,19.20833333,27,22.45833333,22.16666667,23.38888889,0,30.58333333,19.30434783,21.16666667,,17.45,23.04545455,22.08333333,31.41666667,20.70833333,27.04166667,,,33.375,15.95833333,18.16666667,41.45833333,,
30/09/2015,19.375,33.79166667,16.45833333,33.95833333,17.375,31.41666667,19.56944444,0,31.25,23.875,17,,17.04166667,27.25,18.95833333,48.08333333,19.25,27.54166667,,,28.875,25.91666667,12.25,49,,
01/10/2015,21.66666667,34.75,18.14285714,43.19047619,20.33333333,31.54166667,23.45238095,0,30.9047619,25.125,20.52380952,,23.9047619,23.83333333,22.95238095,32.22727273,19.04761905,32.83333333,,,27.33333333,29.33333333,22.72727273,39.65,,
02/10/2015,33.08333333,32.95652174,26.54166667,37.20833333,34,28.625,36.26388889,0,40.29166667,28.79166667,33.7826087,,34.125,25.58333333,30.04166667,30.43478261,29.70833333,28.08333333,,,42.83333333,29.45833333,26.58333333,42.9,,
03/10/2015,51.125,40.81818182,39.58333333,52.875,41.66666667,39.30434783,44.39583333,0,57.66666667,31.95833333,36.95833333,,37.70833333,35.04166667,38.58333333,44.16666667,37,42.25,,,64.375,40.05263158,32.91666667,54.95833333,,
04/10/2015,57.5,40.16666667,48.33333333,58.29166667,,,52.26388889,0,69.54166667,38.5,45.83333333,,46.25,34.58333333,48.75,48.16666667,,,,,,,40.625,53.66666667,,
05/10/2015,38.29166667,57.83333333,31.91666667,71.58333333,34.45833333,50.625,40.02777778,0,47.375,47.58333333,34.42857143,,34.16666667,41.5,34.70833333,,35.375,53.125,,,55,48.80952381,27.45833333,64.45833333,,
06/10/2015,36.375,38.79166667,26.41666667,45.79166667,31.83333333,40.75,34.86805556,5e-324,38.83333333,39,27.375,,29.83333333,36.5,27.58333333,50.41666667,29.70833333,36.33333333,,,39,35.29166667,23.25,63,,
07/10/2015,41.80952381,41.625,29.61904762,50.16666667,23.41176471,41.8,37.80952381,0,36.33333333,31.875,32.76190476,,35.57142857,35.7826087,37.04761905,48.75,46.83333333,43,,,40.71428571,38.70833333,32.14285714,59.63636364,,
08/10/2015,30.55,35.85,24.58333333,52.33333333,30.95833333,54.625,34.56944444,0,41.45833333,41.04347826,27.5,,26.95833333,,28.70833333,61.26086957,32.625,43.5,,,36.5,,23.83333333,75.29166667,,
09/10/2015,28.875,46.85,13.35,56.125,27.54166667,52.69565217,30.77777778,0,31.91666667,36.66666667,24.875,,28.26086957,38.5,28.33333333,58.61904762,25.125,39,,,36.54166667,42.16666667,22.5,72.18181818,,
10/10/2015,33.375,26.21052632,21.45833333,26.58333333,28.16666667,28.625,32.43055556,0,35.70833333,22.625,23.75,,26.04166667,21.86956522,25.16666667,27.30434783,25.41666667,22.70833333,,,38.25,24.125,20.5,35.52380952,,
11/10/2015,39.29166667,38.54545455,28.95833333,34.29166667,35.66666667,36.58333333,36.75,0,39.66666667,27.16666667,31.04166667,,32.625,29.875,30.5,39.52173913,33.16666667,31.66666667,,,41.6875,33.91666667,26,43.25,,
12/10/2015,23.25,33.5,15.95833333,42.91666667,21.30434783,35.28571429,23.43055556,0,26.29166667,31.25,19.27272727,,20.20833333,32.875,21.45833333,45.31818182,18.25,34.41666667,,,27.91666667,30.95833333,16.33333333,40.94736842,,
13/10/2015,27.04761905,29.77272727,19.95238095,39.79166667,25.57142857,34.375,27.6031746,0,28.57142857,27.95833333,24.33333333,,23.42857143,30.91666667,26.0952381,41.13043478,22.28571429,30.91666667,,,33.66666667,25.47368421,22.47619048,52.375,,
14/10/2015,20.54166667,28.625,13.875,39.95833333,19.25,34.20833333,21.45833333,5e-324,28.95833333,24.45833333,17.45833333,,21,24.20833333,21.625,34.20833333,16.91666667,24.70833333,,,29.1875,25.33333333,18.625,39,,
15/10/2015,26.16666667,24.5,21.625,29.25,24.5,28.04166667,26.16666667,0,31.70833333,22.22727273,23.33333333,,24.54166667,19.375,26.20833333,29.45833333,21,21.9,,,28.1875,25.54166667,24.45833333,28.68181818,,
16/10/2015,24.25,24.5,18.70833333,30.16666667,21.95833333,29.25,23.63888889,0,20.63157895,28.23809524,21.29166667,,22.04166667,20.625,21.95833333,28.25,19.95833333,26.625,,,28.04166667,23.75,20.70833333,31.2173913,,
17/10/2015,15.91666667,13.33333333,12.625,17.75,14.58333333,18.30434783,14.95833333,0,21.75,12.73913043,12.91666667,,14.5,14.16666667,16.29166667,18.20833333,12.83333333,15.70833333,,,20.5,12.19047619,14.58333333,24.625,,
18/10/2015,27,8.083333333,20.04166667,12.54166667,24.875,12.05,24.11111111,0,34.83333333,7.541666667,20.625,,21.04166667,10.5,18.45833333,14.91666667,23.04166667,10.95833333,,,34.04166667,9.9,19.70833333,18.75,,
19/10/2015,28.19047619,22.75,23,25.79166667,28.04761905,24.625,27.96825397,0,33.80952381,21.82608696,25.66666667,,25,17.5,20.5,27.41666667,24.95238095,21.75,,,31.78571429,21.41666667,18.85714286,31.33333333,,
20/10/2015,25.66666667,31.83333333,20.20833333,42.875,25.79166667,36.41666667,25.63888889,0,32.08333333,29.125,21.5,,22.65217391,30.63636364,21.5,48.83333333,23.80952381,31.0952381,,,29.6875,29.91666667,17.91666667,48.33333333,,
21/10/2015,19.25,30.30434783,16.20833333,40.125,18.79166667,40.95833333,17.29166667,0,24.125,30.54166667,13.8,,18.08333333,35.5,15.875,57.375,17.875,26.29166667,,,26.54166667,28.20833333,13.25,60.29166667,,
22/10/2015,12.75,32.83333333,11.70833333,41.45833333,13.83333333,30,15.19444444,5e-324,13.625,31.08333333,13.70833333,,14.375,26.45833333,15.58333333,34.08333333,11.04166667,34.29166667,,,17.86956522,18.1,12.16666667,36.33333333,,
23/10/2015,13.33333333,12.08333333,11.40909091,16.1,12.29166667,10.95833333,13.29166667,0,11.66666667,17.5,14.70588235,,11.91666667,11.375,14.16666667,13.125,9.666666667,12.95833333,,,17.47916667,9.666666667,8.2,19.10526316,,
24/10/2015,18.66666667,12.95833333,14.82608696,14,17.60869565,16.52173913,19.375,0,19.79166667,14.95833333,16,,16.70833333,15.375,18.04166667,19.65217391,16,11.75,,,22.04166667,14.04761905,12.875,21.30434783,,
25/10/2015,20.38095238,25.04166667,17.14285714,25.95833333,19.14285714,31.16666667,21.88888889,0,21.23809524,27.625,18.23809524,,18.7,28.5,21.85714286,35.08333333,17.05,25.20833333,,,28.76190476,31.08333333,13.66666667,37.29166667,,
26/10/2015,8.958333333,79.20833333,5.333333333,76.875,8.208333333,81,11.04166667,0,8.625,50.41666667,7.083333333,,8.75,60.91666667,11.33333333,65.66666667,5.25,73.54166667,,,14.95833333,67.5,6.285714286,93.05,,
27/10/2015,19.79166667,36.625,20.70833333,56.29166667,22.04166667,34.125,23.08333333,0,22.08333333,25.13043478,22.5,,23.91666667,28.16666667,27.52173913,44.90909091,20.33333333,47.375,,,24.22916667,38.20833333,19.875,58.79166667,,
28/10/2015,8.875,37.38095238,5.333333333,,6.375,47.08333333,7.986111111,0,15.45833333,25.54166667,6.583333333,,7.416666667,37.66666667,9.041666667,53.47826087,5.583333333,42.16666667,,,16.9375,30.125,5.25,63.66666667,,
29/10/2015,20.66666667,29.20833333,15.83333333,,21.39130435,35.13043478,22.79166667,0,20.45833333,21.54166667,18.70833333,46.34782609,20.41666667,29.125,21.95833333,34.83333333,19.58333333,37.125,,,22.72916667,22.25,14.95833333,52.04545455,,
